name,date
SAMEA5611524,2015-09-15
SAMEA5611532,2015-09-22
SAMEA5611550,2015-09-21
SAMEA5611557,2015-09-14
SAMEA5611664,2015-11-02
SAMEA5611716,2015-11-03
SAMN15404434,2019-07-14
SAMN15404423,2018-08-30
SAMN15404429,2019-07-23
SAMN15404428,2019-07-11
SAMN15404439,2019-12-19
SAMN15404438,2019-12-13
SAMN15404436,2019-07-18
SAMEA5611802,2016-07-05
SAMN15404435,2019-07-21
SAMEA5611849,2016-07-13
SAMEA5611850,2016-07-13
SAMEA5611856,2016-07-13
SAMEA5611899,2016-04-06
SAMEA5611983,2016-09-27
SAMEA5611984,2016-09-27
SAMEA5611988,2016-09-27
SAMEA5618969,2004-06-07
SAMEA5618979,2004-01-16
SAMEA5619033,2004-02-19
SAMEA5619069,2007-06-18
SAMEA5619079,2010-02-23
SAMEA5619093,2010-12-13
SAMN02716983,2014-04-01
SAMN15510366,2019-04-17
SAMN15510362,2019-04-17
SAMN15510361,2019-04-17
SAMN15510360,2019-04-17
SAMN15510374,2019-04-17
SAMN15510372,2019-04-17
SAMN15510371,2019-04-17
SAMN15594665,2020-06
SAMN15594664,2020-06
SAMN15594663,2020-06
SAMEA14019035,2019-11-13
SAMN15744938,2014-06-02
SAMN15745122,2014-08-18
SAMN15814254,2020-08
SAMN02729043,2013-09-25
SAMN15944106,2020-03
SAMN15944105,2020-03
SAMN15944104,2020-03
SAMN15944112,2020-03
SAMN15949990,2020-08
SAMN02729045,2013-09-25
SAMN02729318,2013-09-25
SAMN16122026,2020-09
SAMN15776719,2019-09
SAMN12603264,2018-05-18
SAMN12603260,2018-05-18
SAMN12603263,2018-05-18
SAMN12603268,2019-01-11
SAMN12603259,2018-05-18
SAMN02712508,2012-09-08
SAMN02712509,2012-07-05
SAMN15668974,2019-04-02
SAMN12637567,2019-08-09
SAMN16260371,2019-12-12
SAMN16260370,2019-11-21
SAMN16260374,2020-01-16
SAMN16260830,2020-03
SAMN16260676,2020-02-20
SAMN16293281,2020-09
SAMN16363943,2019-08
SAMN16364015,2019-08
SAMN16364156,2019-09
SAMN16364140,2019-09
SAMN16266499,2019-12-12
SAMN16266498,2019-11-21
SAMN16399084,2020-09
SAMN16327254,2015-04-22
SAMN16327253,2015-04-08
SAMN16327251,2015-02-04
SAMN16327247,2015-10-21
SAMN16327294,2015-05-07
SAMN16327292,2015-03-14
SAMN16327210,2015-07-28
SAMN16327209,2015-06-30
SAMN16327239,2015-03-11
SAMN16327238,2015-02-04
SAMN16327235,2015-11-17
SAMN16327228,2015-02-24
SAMN16327226,2015-01-13
SAMN16327225,2014-12-09
SAMN16327203,2015-01-13
SAMN16403704,2019-04-01
SAMN16422154,2019-04-01
SAMN16422153,2019-04-01
SAMN16422152,2019-04-01
SAMN16422157,2019-04-01
SAMN16422155,2019-04-01
SAMN16422453,2019-04-29
SAMN12702872,2019-07-22
SAMN16422560,2019-04-29
SAMN16422573,2019-05-13
SAMN16422566,2019-04-29
SAMN12724302,2019-08
SAMN12727826,2018-12-03
SAMN16451144,2020-10
SAMN16490125,2014-01-20
SAMN12731363,2008-12-04
SAMN12785068,2018-08-31
SAMN12785081,2018-08-31
SAMN16533517,2018-10-22
SAMN16361943,2018-12-11
SAMN12785064,2018-08-31
SAMN12731404,2009-08-01
SAMN12846560,2019-08
SAMN12868771,2019-09
SAMN12860498,2018-05-05
SAMN12860496,2018-05-05
SAMN12860494,2018-05-05
SAMN12860523,2018-05-05
SAMN12860520,2018-05-05
SAMN12860516,2018-05-05
SAMN12860512,2018-05-05
SAMN12860508,2018-05-05
SAMN12860506,2018-05-05
SAMN12909603,2019-09
SAMN16272182,2019-04
SAMN16272180,2019-04
SAMN16272179,2019-04
SAMN16272177,2019-04
SAMN16272176,2019-04
SAMN16272174,2019-04
SAMN16272038,2019-04
SAMN16272172,2019-04
SAMN16272157,2019-04
SAMN16272155,2019-04
SAMN16272154,2019-04
SAMN16272146,2019-04
SAMN16272142,2019-04
SAMN16272141,2019-04
SAMN16272139,2019-04
SAMN16272134,2019-04
SAMN16272133,2019-04
SAMN16272130,2019-04
SAMN16272125,2019-04
SAMN16272122,2019-04
SAMN16272120,2019-04
SAMN16272119,2019-04
SAMN16272115,2019-04
SAMN16272113,2019-04
SAMN16272110,2019-04
SAMN16272103,2019-04
SAMN16272099,2019-04
SAMN16272098,2019-04
SAMN16272095,2019-04
SAMN16272024,2019-04
SAMN16272023,2019-04
SAMN16272092,2019-04
SAMN16272091,2019-04
SAMN16272086,2019-04
SAMN16272085,2019-04
SAMN16272084,2019-04
SAMN16272083,2019-04
SAMN16272082,2019-04
SAMN16272077,2019-04
SAMN16272075,2019-04
SAMN16272028,2019-04
SAMN16272072,2019-04
SAMN16272071,2019-04
SAMN16272070,2019-04
SAMN16272068,2019-04
SAMN16272066,2019-04
SAMN16272063,2019-04
SAMN16272061,2019-04
SAMN16272060,2019-04
SAMN16272054,2019-04
SAMN16272052,2019-04
SAMN16272049,2019-04
SAMN16272048,2019-04
SAMN16272040,2019-04
SAMN16272184,2019-04
SAMN16272183,2019-04
SAMN12995113,2019-09
SAMN12996498,2018-04-10
SAMN12996483,2018-03-12
SAMN12996457,2018-02-13
SAMN12996333,2017-08-15
SAMN12996427,2017-12-12
SAMN12996362,2017-09-11
SAMN13023768,2013-09-18
SAMN13024393,2015-01-24
SAMN13024399,2013-08-04
SAMN13024478,2014-10-10
SAMN13024535,2015-06-17
SAMN13024230,2013-02-20
SAMN13024254,2015-05-07
SAMN13024312,2015-08-19
SAMN13024708,2014-06-08
SAMN13023877,2013-08-22
SAMN13024107,2014-12-18
SAMN13024131,2014-02-17
SAMN13041644,2019-10
SAMN13051405,2019-09-23
SAMN13065236,2019-10
SAMN16989454,2020-11
SAMN13135801,2010-07-31
SAMN13150874,2019-09
SAMN13153866,2019-10
SAMN17038562,2018-02-10
SAMN17038515,2019-01-29
SAMN17038509,2018-12-19
SAMN17038508,2018-12-05
SAMN17071962,2020-12
SAMN13245772,2019-02-20
SAMN13172051,2018-01-10
SAMN13172086,2018-01-10
SAMN13172082,2018-01-10
SAMN13172081,2018-01-10
SAMN13172076,2018-01-10
SAMN13172071,2018-01-10
SAMN13172069,2018-01-10
SAMN13172047,2018-01-10
SAMN13172064,2018-01-10
SAMN13172062,2018-01-10
SAMN13172059,2018-01-10
SAMN13172057,2018-01-10
SAMN13172046,2018-01-10
SAMN13263238,2011-04-28
SAMN13263245,2010-05-21
SAMN13293927,2019-10-01
SAMN13295235,2019-11
SAMN17188246,2019-10-18
SAMN17198682,2020-12
SAMN17203265,2020-12
SAMN17203270,2020-12
SAMN16722181,2019-06-03
SAMN08963856,2017-09-18
SAMN17305690,2019-01-15
SAMN17305688,2019-01-15
SAMN13474143,2014-04
SAMN13475033,2014-04
SAMN13475383,2014-04
SAMN13482050,2019-11-01
SAMEA7071356,2017-02-06
SAMN17256769,2019-10-09
SAMN17221995,2019-05-06
SAMN17524721,2018-08-09
SAMN17524733,2018-08-09
SAMN17524735,2018-08-09
SAMN17524741,2018-08-09
SAMN17524719,2018-08-09
SAMN17524679,2018-08-09
SAMN17524709,2018-08-09
SAMN17524701,2018-08-09
SAMN17524703,2018-08-09
SAMN17524693,2018-08-09
SAMN17524691,2018-08-09
SAMN17524675,2018-08-09
SAMN17569900,2019-03
SAMN17598125,2017-07-15
SAMN17598128,2017-07-15
SAMN17598126,2017-07-15
SAMN17598134,2017-09-09
SAMN13531424,2016.959
SAMN13531438,2016.959
SAMN13531435,2016.959
SAMN13531422,2016.959
SAMEA7160406,2012-10-02
SAMEA7160452,2013-04-11
SAMEA7160470,2015-05-30
SAMEA7160675,2013-01-29
SAMN13670650,2019-12
SAMN13701630,2019-12
SAMN13708357,2017-11-07
SAMN13712150,2018-02-06
SAMN13712183,2018-02-04
SAMN13712182,2018-02-03
SAMN13712202,2018-02-05
SAMN13712201,2018-02-04
SAMN13712194,2018-02-03
SAMN13712339,2017-10-02
SAMN13712329,2017-10-02
SAMN13712328,2017-10-02
SAMN17882581,2020-02
SAMN13810298,2019-12
SAMN17807572,2019-02
SAMN18059291,2021-01
SAMN13836999,2014-04-04
SAMN13871282,2013-12-09
SAMN13884530,2020-01
SAMN13870042,2014-12-09
SAMN13870037,2014-09-23
SAMN18144652,2018-03-19
SAMN18144650,2018-03-19
SAMN18144648,2018-03-19
SAMN18144645,2018-03-19
SAMN18144644,2018-03-19
SAMN18144640,2018-03-19
SAMN18144585,2018-03-19
SAMN18144636,2018-03-19
SAMN18144635,2018-03-19
SAMN18144633,2018-03-19
SAMN18144630,2018-03-19
SAMN18144626,2018-03-19
SAMN18144622,2018-03-19
SAMN18144617,2018-03-19
SAMN18144615,2018-03-19
SAMN18144612,2018-03-19
SAMN18144609,2018-03-19
SAMN18144602,2018-03-19
SAMN18144601,2018-03-19
SAMN18144599,2018-03-19
SAMN18144597,2018-03-19
SAMN18144595,2018-03-19
SAMN18144594,2018-03-19
SAMN18144593,2018-03-19
SAMN18144592,2018-03-19
SAMN18144591,2018-03-19
SAMN18144589,2018-03-19
SAMN18087617,2016-01
SAMN18205281,2020-08
SAMN18205253,2020-08
SAMN13961558,2020-01
SAMN18246047,2020-10
SAMN18246054,2020-11
SAMN18237920,2015-06-17
SAMN18299348,2019-05
SAMN18299345,2019-05
SAMN14064762,2020-01
SAMN14052712,2019-06
SAMN14052702,2019-06
SAMN14052710,2019-06
SAMN14052709,2019-06
SAMN14052728,2019-06
SAMN14052724,2019-06
SAMN14052713,2019-06
SAMN14125516,2019-06
SAMN14119833,2019-11
SAMN14137899,2019-09-24
SAMN18292622,2021-01-28
SAMN18292613,2021-01-28
SAMN18446475,2017-10-31
SAMN18446480,2017-10-17
SAMN18475338,2021-03
SAMN18475335,2021-03
SAMN14163452,2018-08-17
SAMN14163424,2018-05-30
SAMN14163423,2018-05-30
SAMN14103092,2012.0528
SAMEA7577904,2015-01-26
SAMEA7577948,2015-02-09
SAMEA7577974,2015-04-14
SAMN18696783,2019-01-01
SAMN18696793,2019-01-01
SAMN18696767,2019-01-01
SAMN18696771,2019-01-01
SAMN18696800,2019-01-01
SAMN18696794,2019-01-01
SAMN18696790,2019-01-01
SAMN18696788,2019-01-01
SAMN18696787,2019-01-01
SAMN18696786,2019-01-01
SAMN18696762,2019-01-01
SAMN12781021,2018-01-12
SAMN18751313,2021-04
SAMN18618622,2021-02-11
SAMN14379545,2008-07-16
SAMN14379616,2008-09-25
SAMN14379606,2008-06-21
SAMN14379570,2008-06-09
SAMN14379568,2007-03-01
SAMN14379563,2008-06-05
SAMN14379652,2007-10-25
SAMN06641879,2013-01-21
SAMN06641810,2013-03-27
SAMN18800647,2020-03
SAMN18805566,2019-01-11
SAMN18805564,2019-01-11
SAMN14395318,2019-10
SAMN14395309,2019-10
SAMN14395276,2019-10
SAMN14400393,2019-11-21
SAMN14400344,2019-11-21
SAMN18813753,2019-10-25
SAMN18813750,2019-10-25
SAMN18813763,2020-02-21
SAMN18813758,2019-10-25
SAMN18813749,2019-10-25
SAMN13829862,2018-05-05
SAMN13829860,2018-11-14
SAMN18824128,2019-05-03
SAMN18836290,2019-01-01
SAMN18878936,2019-01-01
SAMN14446378,2011-01-31
SAMN14486408,2020-01
SAMN19081142,2021-04
SAMN14527064,2018-11-02
SAMN14532058,2017-03
SAMN14534448,2017-05-31
SAMN14534442,2017-05-31
SAMN14534408,2016-06-07
SAMN14534519,2017-08-10
SAMN19189533,2020-12-14
SAMN19189531,2020-12-14
SAMN19189528,2020-12-14
SAMN19184700,2020-09-22
SAMN19184698,2020-09-22
SAMN19184714,2020-09-22
SAMN19184713,2020-09-22
SAMN19184709,2020-09-22
SAMN19184708,2020-09-22
SAMN19184706,2020-09-22
SAMN19184705,2020-09-22
SAMN14547713,2006-05-15
SAMN14547736,2006-08-01
SAMN19267520,2019-03
SAMN19267519,2019-03
SAMN19267518,2019-03
SAMN19267513,2019-03
SAMN19267521,2019-03
SAMN19267511,2019-03
SAMN14437683,2017-07
SAMN14437621,2017-07
SAMN14478419,2018-05-01
SAMN14478453,2018-05-01
SAMN14478452,2018-05-01
SAMN14478447,2018-05-01
SAMN14478446,2018-05-01
SAMN14478439,2018-05-01
SAMN14478435,2018-05-01
SAMN14478431,2018-05-01
SAMN14478412,2018-05-01
SAMN14478425,2018-05-01
SAMN14478423,2018-05-01
SAMN14478420,2018-05-01
SAMN14478411,2018-05-01
SAMN19233671,2020-11
SAMN14640140,2015-10-07
SAMN19555143,2019-08-19
SAMN19555142,2019-08-19
SAMN19555141,2019-08-19
SAMN19555139,2019-08-19
SAMN19555135,2019-08-19
SAMEA8218171,2019-01-01
SAMN19645637,2020-12
SAMN19646049,2020-11
SAMN14774250,2019-02-18
SAMN10587002,2017-01-30
SAMN10587082,2017-01-30
SAMN12731844,2017-09-02
SAMN19728942,2020-06-01
SAMN19776089,2020-03
SAMN19776085,2020-03
SAMN19781777,2021-06
SAMN19783269,2012-04-07
SAMN19783314,2012-04-07
SAMN19783484,2017-12-18
SAMN19783482,2017-12-18
SAMN19789344,2021-06
SAMN19789347,2021-06
SAMEA8515194,2015.3233
SAMN19798905,2021-06
SAMN14891777,2019-09-18
SAMN02442853,2013-04-09
SAMN14911235,2019-07-08
SAMEA8604083,2015-10-12
SAMN14927800,2019-06-01
SAMN14927796,2019-06-01
SAMN19820927,2021-02-15
SAMN20007427,2021-06
SAMN14978728,2009-08-21
SAMN02628700,2013-07-22
SAMN02463225,2009-09-01
SAMN02628690,2013-07-16
SAMN02680102,2009-04-23
SAMN02680133,2009-01-13
SAMN02680148,2009-07-18
SAMN02680168,2009-07-03
SAMN02680172,2009-04-11
SAMN02680212,2009-04-16
SAMN20151567,2021-06
SAMN02680223,2009-01-19
SAMN02687475,2009-07-14
SAMN02687509,2009-07-08
SAMN02687531,2009-04-16
SAMN02687542,2009-01-13
SAMN20173889,2021-05-07
SAMN08963771,2017-09-18
SAMN02689034,2009-04-23
SAMN15153868,2020-06
SAMN20342740,2021-07
SAMN15225421,2020-06
SAMEA8918771,2018-09
SAMN20369774,2021-07
SAMN20504372,2020-12-15
SAMN15404433,2019-07-10
SAMN15404424,2019-05-01
SAMN15404432,2019-07-02
SAMN15404431,2019-06-28
SAMN15404426,2019-06-20
SAMN20602935,2019-09
SAMN20603049,2019-08
SAMN20602920,2019-08
SAMN20603052,2019-08
SAMN20603031,2019-08
SAMN20606665,2019-06
SAMN20606685,2019-06
SAMN20606697,2019-01
SAMN20665860,2018-11
SAMN20665884,2018-10
SAMN20665785,2019-01
SAMN20665646,2018-11
SAMN20665699,2018-10
SAMN20678819,2019-01
SAMN15510370,2019-04-17
SAMN20700375,2018-02
SAMN20713002,2018-05
SAMN20713167,2017-06
SAMN20713164,2017-09
SAMN20713157,2017-07
SAMN20719128,2019-05-11
SAMN20719127,2019-05-11
SAMN20719126,2019-05-11
SAMN20719122,2019-05-11
SAMN20719121,2019-05-11
SAMN20934318,2021-03
SAMN20959664,2018-08-13
SAMN20970144,2007-01-01
SAMEA4645011,2015-01
SAMEA4645081,2015-02
SAMN20975125,2020-08
SAMN20975124,2020-08
SAMN20975141,2020-08
SAMN20975134,2020-08
SAMN02978816,2012-11-10
SAMN02978817,2012-11-10
SAMN02978818,2012-11-10
SAMN02978815,2012-01-31
SAMN15680245,2020-07
SAMN15693610,2020-07
SAMN21352797,2013-07-16
SAMN21386803,2021-08
SAMN21386960,2021-08
SAMEA3268833,2011-01-01
SAMEA3268838,2011-01-01
SAMEA3268840,2011-01-01
SAMN21396197,2021-08
SAMN21396278,2021-08
SAMN02729044,2013-09-25
SAMN15867337,2020-08
SAMN15880319,2018-11-21
SAMN15888976,2020-08
SAMN21531344,2019-06
SAMN21531342,2019-06
SAMN15944110,2020-03
SAMN15944108,2020-03
SAMN15949986,2020-08
SAMEA12790378,2021-01-01
SAMN16077051,2018-11-07
SAMN16077102,2018-11-06
SAMN21899645,2017-08-02
SAMN21899639,2017-06-01
SAMN02729331,2013-09-25
SAMN02628615,2013-07-16
SAMN22061040,2020-01-01
SAMN22183845,2021-09
SAMN22214691,2021-09
SAMN15668972,2019-04-02
SAMN16260368,2019-08-15
SAMN16260382,2020-01-16
SAMN16260377,2020-01-16
SAMN16260376,2020-01-16
SAMN16260832,2020-03
SAMN16260831,2020-03
SAMN22329989,2007-01-01
SAMN22329312,2021-08
SAMN22329322,2021-09
SAMN22370467,2021-10
SAMN16363746,2019-10
SAMN16363757,2019-09
SAMN16363892,2019-10
SAMN16363933,2019-09
SAMN16364151,2019-03
SAMN22401981,2021-09
SAMN22418619,2020-11-11
SAMN22418617,2020-11-09
SAMN16327259,2015-05-07
SAMN16327256,2015-06-24
SAMN16327252,2015-03-11
SAMN16327206,2015-03-31
SAMN16327248,2015-12-09
SAMN16327246,2015-09-23
SAMN16327245,2015-08-27
SAMN16327244,2015-07-22
SAMN16327293,2015-04-02
SAMN16327233,2015-07-28
SAMN16327232,2015-06-30
SAMN16327231,2015-05-26
SAMN16327230,2015-04-28
SAMN16327213,2016-03-20
SAMN16327211,2015-08-27
SAMN16403705,2019-04-01
SAMN16403687,2019-04-01
SAMN16422148,2019-04-01
SAMN16422304,2019-04-29
SAMN02730206,2014-01-03
SAMN22737906,2018-03
SAMN22737873,2018-01
SAMN22737891,2018-02
SAMN22737922,2018-05
SAMN22737915,2018-03
SAMN22737950,2018-06
SAMN22737930,2018-05
SAMN22771585,2021-05-06
SAMN22771583,2021-05-06
SAMN22771587,2021-05-06
SAMN22771586,2021-05-06
SAMN22771577,2021-05-06
SAMN22771576,2021-05-06
SAMN16490111,2014-01-16
SAMN16490145,2015-01-01
SAMEA14019039,2019-11-13
SAMN16517394,2017-06
SAMN22934833,2021-10
SAMN22968070,2019-08-25
SAMN16624311,2020-10-15
SAMN23302493,1985-01-01
SAMN23309735,2021-11
SAMN16272175,2019-04
SAMN16272171,2019-04
SAMN16272169,2019-04
SAMN16272168,2019-04
SAMN16272167,2019-04
SAMN16272166,2019-04
SAMN16272162,2019-04
SAMN16272159,2019-04
SAMN16272156,2019-04
SAMN16272152,2019-04
SAMN16272151,2019-04
SAMN16272150,2019-04
SAMN16272147,2019-04
SAMN16272144,2019-04
SAMN16272143,2019-04
SAMN16272140,2019-04
SAMN16272137,2019-04
SAMN16272135,2019-04
SAMN16272034,2019-04
SAMN16272126,2019-04
SAMN16272118,2019-04
SAMN16272116,2019-04
SAMN16272112,2019-04
SAMN16272111,2019-04
SAMN16272109,2019-04
SAMN16272107,2019-04
SAMN16272104,2019-04
SAMN16272031,2019-04
SAMN16272102,2019-04
SAMN16272096,2019-04
SAMN16272123,2019-04
SAMN16272033,2019-04
SAMN16272093,2019-04
SAMN16272030,2019-04
SAMN16272090,2019-04
SAMN16272081,2019-04
SAMN16272080,2019-04
SAMN16272078,2019-04
SAMN16272074,2019-04
SAMN16272065,2019-04
SAMN16272064,2019-04
SAMN16272062,2019-04
SAMN16272057,2019-04
SAMN16272056,2019-04
SAMN16272055,2019-04
SAMN16272026,2019-04
SAMN16272051,2019-04
SAMN16272046,2019-04
SAMN16272043,2019-04
SAMN16272025,2019-04
SAMN16272042,2019-04
SAMN16272041,2019-04
SAMN20239462,2020-09
SAMN20239461,2020-09
SAMN20239457,2020-09
SAMN20239456,2020-09
SAMN20239454,2020-09
SAMN20239450,2020-09
SAMN20239449,2020-09
SAMN20239447,2020-09
SAMN20239444,2020-09
SAMN20239433,2020-09
SAMN20239430,2020-09
SAMN20239429,2020-09
SAMN20239425,2020-09
SAMN20239377,2020-09
SAMN20239420,2020-09
SAMN20239418,2020-09
SAMN20239415,2020-09
SAMN20239414,2020-09
SAMN20239413,2020-09
SAMN20239404,2020-09
SAMN20239375,2020-09
SAMN20239668,2020-09
SAMN20239667,2020-09
SAMN20239666,2020-09
SAMN20239664,2020-09
SAMN20239658,2020-09
SAMN20239656,2020-09
SAMN20239655,2020-09
SAMN20239647,2020-09
SAMN20239646,2020-09
SAMN20239637,2020-09
SAMN20239633,2020-09
SAMN20239398,2020-09
SAMN20239630,2020-09
SAMN20239628,2020-09
SAMN20239627,2020-09
SAMN20239621,2020-09
SAMN20239618,2020-09
SAMN20239614,2020-09
SAMN20239610,2020-09
SAMN20239604,2020-09
SAMN20239603,2020-09
SAMN20239395,2020-09
SAMN20239600,2020-09
SAMN20239599,2020-09
SAMN20239594,2020-09
SAMN20239394,2020-09
SAMN20239590,2020-09
SAMN20239585,2020-09
SAMN20239583,2020-09
SAMN20239392,2020-09
SAMN20239374,2020-09
SAMN20239566,2020-09
SAMN20239564,2020-09
SAMN20239560,2020-09
SAMN20239558,2020-09
SAMN20239390,2020-09
SAMN20239546,2020-09
SAMN20239389,2020-09
SAMN20239539,2020-09
SAMN20239538,2020-09
SAMN20239535,2020-09
SAMN20239533,2020-09
SAMN20239532,2020-09
SAMN20239526,2020-09
SAMN20239524,2020-09
SAMN20239520,2020-09
SAMN20239518,2020-09
SAMN20239512,2020-09
SAMN20239511,2020-09
SAMN20239502,2020-09
SAMN20239500,2020-09
SAMN20239497,2020-09
SAMN20239491,2020-09
SAMN20239490,2020-09
SAMN20239488,2020-09
SAMN20239485,2020-09
SAMN20239383,2020-09
SAMN20239481,2020-09
SAMN20239480,2020-09
SAMN20239382,2020-09
SAMN20239470,2020-09
SAMN20239468,2020-09
SAMN20239465,2020-09
SAMN20239463,2020-09
SAMN16845785,2020-11-03
SAMN23637428,2021-11
SAMN23299068,2021-11-04
SAMN23768872,2020.2456
SAMN23768696,2020.2456
SAMN23844254,2018-07-09
SAMN23844024,2018-05-29
SAMN17006830,2020-11
SAMN17006839,2020-11
SAMN24007686,2021-08-06
SAMN17038518,2019-03-08
SAMN17038513,2019-02-21
SAMN17038512,2019-02-11
SAMN17038510,2019-01-09
SAMN17062263,2020-12
SAMN24144292,2021-09-10
SAMN24019464,2016-03-17
SAMN24019376,2014-07-06
SAMN24020605,2016-03-17
SAMN24297141,2015-10-27
SAMN24296898,2015-12-01
SAMN03268795,2013-05-06
SAMN24386983,2021-12
SAMN24424378,2021-12
SAMN13024411,2014-08-11
SAMN13024541,2014-03-19
SAMN24718511,2019-05-18
SAMN24718504,2019-07-09
SAMN24718546,2019-05-07
SAMN13531430,2016.959
SAMN13531428,2016.959
SAMN13531427,2016.959
SAMN13531437,2016.959
SAMN13531434,2016.959
SAMN13531433,2016.959
SAMN13531432,2016.959
SAMN24805845,2019-04
SAMN16722188,2019-03-28
SAMN13567105,2019-12
SAMN17269167,2020-12
SAMN22045358,2019-06-08
SAMN25003007,2022-01
SAMN25039528,2019-04-16
SAMN25039521,2019-03-01
SAMN25039520,2018-03-07
SAMN17305729,2019-02-12
SAMN13658888,2019-12
SAMN17305713,2019-02-12
SAMN17305632,2018-12-17
SAMN25143347,2021-12
SAMN25144367,2017-10-30
SAMN25144366,2017-10-30
SAMN25144383,2021-10-24
SAMN25143767,2020-10
SAMN13696330,2019-12
SAMN17385462,2019-11-16
SAMN17385590,2018-03
SAMN17385591,2018-07
SAMN25232974,2019-02-11
SAMN25232905,2019-07-02
SAMN17256768,2019-10-09
SAMN13712149,2018-02-06
SAMN13712184,2018-02-05
SAMN13712195,2018-02-04
SAMN13712190,2018-02-05
SAMN25289144,2020-01-08
SAMN25289143,2020-10-28
SAMN17524731,2018-08-09
SAMN17524725,2018-08-09
SAMN17524745,2018-08-09
SAMN17524681,2018-08-09
SAMN17524683,2018-08-09
SAMN17524749,2018-08-09
SAMN17524747,2018-08-09
SAMN17524743,2018-08-09
SAMN17524737,2018-08-09
SAMN17524717,2018-08-09
SAMN17524715,2018-08-09
SAMN17524711,2018-08-09
SAMN17524707,2018-08-09
SAMN17524705,2018-08-09
SAMN17524699,2018-08-09
SAMN17524697,2018-08-09
SAMN17524695,2018-08-09
SAMN17524689,2018-08-09
SAMN17524687,2018-08-09
SAMN17524685,2018-08-09
SAMN17569893,2019-03
SAMN19184701,2020-09-22
SAMN19184696,2020-09-22
SAMN25415136,2020-10-20
SAMN25415135,2020-08-04
SAMN25415134,2020-07-16
SAMN25415118,2020-06-03
SAMN25415117,2020-06-18
SAMN25415101,2020-11-05
SAMN17598129,2017-07-15
SAMN17598127,2017-07-15
SAMN17598133,2017-09-09
SAMN17598137,2017-09-09
SAMN17598136,2017-09-09
SAMN17598135,2017-09-09
SAMN13795923,2019-11-19
SAMN25553824,2020-07-15
SAMN25553810,2020-06-05
SAMN25553803,2020-11-13
SAMN25553795,2020-02-03
SAMN25553767,2020-04-22
SAMN25553851,2020-07-21
SAMN25351606,2018-11-01
SAMN25638143,2022-01
SAMN03326077,2012-06-05
SAMN03326078,2012-06-05
SAMN03326082,2012-06-05
SAMN03326086,2012-06-05
SAMN03326089,2012-06-05
SAMN25649698,2015.2079
SAMN25811208,2020-01
SAMN13870030,2014-08-19
SAMN25867844,2022-02
SAMN13870047,2015-05-19
SAMN13870044,2015-03-10
SAMN25860421,2021-12-03
SAMN17843418,2018-08-23
SAMN17879572,2021-01
SAMN17884029,2020-01
SAMN17897107,2020-12
SAMN25652768,2019-09-02
SAMN26199622,2022-02
SAMN26199628,2022-02
SAMN26365915,1985-01-01
SAMN18871479,2016-01-20
SAMN14080884,2018-05-18
SAMN26430920,2016-09-23
SAMN26430830,2016-09-23
SAMN26430908,2016-09-23
SAMN26430900,2016-09-23
SAMN26430895,2016-09-23
SAMN26430894,2016-09-23
SAMN26430891,2016-09-23
SAMN26430828,2016-09-23
SAMN26430889,2016-09-23
SAMN26430879,2016-09-23
SAMN26430876,2016-09-23
SAMN26430875,2016-09-23
SAMN26430841,2016-09-23
SAMN26430835,2016-09-23
SAMN26430834,2016-09-23
SAMN26430937,2016-09-23
SAMN26430936,2016-09-23
SAMN26430925,2016-09-23
SAMN26430922,2016-09-23
SAMN26430873,2016-09-23
SAMN26430867,2016-09-23
SAMN26430866,2016-09-23
SAMN26430862,2016-09-23
SAMN26430825,2016-09-23
SAMN26430858,2016-09-23
SAMN26430849,2016-09-23
SAMN26430847,2016-09-23
SAMN26430846,2016-09-23
SAMN26451440,2016-09-23
SAMN26451437,2016-09-23
SAMN26451432,2016-09-23
SAMN26451430,2016-09-23
SAMN26451429,2016-09-23
SAMN26451428,2016-09-23
SAMN26451427,2016-09-23
SAMN26451425,2016-09-23
SAMN26451469,2016-09-23
SAMN26451463,2016-09-23
SAMN26451462,2016-09-23
SAMN26451461,2016-09-23
SAMN26451459,2016-09-23
SAMN26451458,2016-09-23
SAMN26451456,2016-09-23
SAMN26451454,2016-09-23
SAMN26451453,2016-09-23
SAMN26451448,2016-09-23
SAMN26451446,2016-09-23
SAMN26451443,2016-09-23
SAMN26451390,2016-09-23
SAMN26451389,2016-09-23
SAMN26451481,2016-09-23
SAMN26451480,2016-09-23
SAMN26451479,2016-09-23
SAMN26451478,2016-09-23
SAMN26451477,2016-09-23
SAMN26451475,2016-09-23
SAMN26451473,2016-09-23
SAMN26451472,2016-09-23
SAMN26451415,2016-09-23
SAMN26451414,2016-09-23
SAMN26451413,2016-09-23
SAMN26451411,2016-09-23
SAMN26451409,2016-09-23
SAMN26451404,2016-09-23
SAMN26451375,2016-09-23
SAMN26451400,2016-09-23
SAMN26451397,2016-09-23
SAMN26451394,2016-09-23
SAMN26451392,2016-09-23
SAMN26451391,2016-09-23
SAMN26451372,2016-09-23
SAMN14083870,2018-09-11
SAMN14052708,2019-06
SAMN14052720,2019-06
SAMN14052717,2019-06
SAMN14052715,2019-06
SAMN18144649,2018-03-19
SAMN18144586,2018-03-19
SAMN18144647,2018-03-19
SAMN18144646,2018-03-19
SAMN18144642,2018-03-19
SAMN18144638,2018-03-19
SAMN18144634,2018-03-19
SAMN18144628,2018-03-19
SAMN18144627,2018-03-19
SAMN18144625,2018-03-19
SAMN18144621,2018-03-19
