sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN09388471,SRR7286464,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,370028,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09388498,SRR7286486,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436022,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09388497,SRR7286488,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,370022,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09388525,SRR7286514,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,313907,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN09388540,SRR7286515,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373220,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09388524,SRR7286523,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,328570,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09388547,SRR7286532,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,382864,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09388550,SRR7286540,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,531323,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09388573,SRR7286562,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,347974,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09388574,SRR7286565,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381251,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09388582,SRR7286574,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,319735,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09388616,SRR7286597,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,358445,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09388644,SRR7286631,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,371928,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09388654,SRR7286641,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,351336,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09388668,SRR7286656,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,377342,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09388700,SRR7286681,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,443573,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09395138,SRR7290916,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551539,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395177,SRR7290931,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,387063,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09395257,SRR7290993,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,371933,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09395282,SRR7290995,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551561,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395268,SRR7290999,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,395484,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09395261,SRR7291001,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551534,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395421,SRR7291023,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,440922,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09395412,SRR7291042,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551533,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395428,SRR7291433,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373959,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09395442,SRR7291546,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551570,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395449,SRR7291548,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,441483,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09395475,SRR7291559,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,369048,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09395529,SRR7291590,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,511855,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09395544,SRR7291591,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,462594,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09395587,SRR7291621,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,446634,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09396018,SRR7291657,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,429186,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09396526,SRR7291906,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,383831,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09396578,SRR7291944,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,473919,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09444017,SRR7358018,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,416276,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09444000,SRR7358024,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399472,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09444002,SRR7358031,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,526162,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09443982,SRR7358035,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,511867,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09444214,SRR7358115,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,341385,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09444173,SRR7358308,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,414716,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,08,,,,False
SAMN09466994,SRR7407916,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,553888,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09214383,SRR7172260,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343725,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09214430,SRR7172410,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,480762,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09475539,SRR7416054,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,555361,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09475594,SRR7416064,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,555327,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09222035,SRR7179818,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,531349,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09222083,SRR7179857,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342529,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09222107,SRR7179954,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,321054,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09222156,SRR7179963,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,480723,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09225347,SRR7184220,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,376119,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09225346,SRR7184228,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,387149,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09225350,SRR7184237,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,452010,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09225375,SRR7184248,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342558,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09225380,SRR7184257,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,433597,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09225389,SRR7184269,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,353919,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09225396,SRR7184311,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,428218,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09225413,SRR7184334,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,363620,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09225446,SRR7184354,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,529274,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09225586,SRR7184385,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399325,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09227687,SRR7186938,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,452521,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09227695,SRR7186957,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,313228,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN09227717,SRR7186973,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343981,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09227722,SRR7187006,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,395482,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09227723,SRR7187007,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,395492,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09227733,SRR7187012,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343745,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09227732,SRR7187015,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,506083,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09227745,SRR7187031,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,528565,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09227786,SRR7187056,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,352756,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09227799,SRR7187059,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,318424,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09227808,SRR7187080,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,534843,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09228512,SRR7187784,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342951,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09228551,SRR7187836,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,384940,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09228571,SRR7187845,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,379416,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09228568,SRR7187847,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,361813,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09228608,SRR7187893,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,443577,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09228645,SRR7187927,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343395,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09232568,SRR7191521,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,422525,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09232588,SRR7191546,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,335227,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09232591,SRR7191548,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,374057,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09232610,SRR7191560,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,427536,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09233315,SRR7191648,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,286711,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN09233427,SRR7191716,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,440071,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09233421,SRR7191719,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,352774,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09519639,SRR7456544,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,555278,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09519659,SRR7456567,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,559825,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09238382,SRR7204213,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,500398,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09238389,SRR7204243,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288822,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN09238665,SRR7204398,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,457337,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09521655,SRR7457803,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,561132,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09238617,SRR7204420,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,534043,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09244194,SRR7209058,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,392933,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09255828,SRR7215279,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,448193,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09255823,SRR7215282,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,506082,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09257728,SRR7215569,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399328,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09257828,SRR7215934,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,356323,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09257835,SRR7215946,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,446633,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09266929,SRR7221234,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381677,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09266928,SRR7221240,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,383949,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09268772,SRR7223055,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,372719,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09268806,SRR7223087,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,370027,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09268820,SRR7223108,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,312155,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN09268860,SRR7223141,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,474920,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09276264,SRR7230162,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373895,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09276263,SRR7230168,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,348073,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09276308,SRR7230247,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,352157,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09276504,SRR7230312,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,428209,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09276586,SRR7230331,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,298950,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN09276781,SRR7230344,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,349296,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09276807,SRR7230373,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436068,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09276816,SRR7230383,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,539877,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09606979,SRR7474035,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,563419,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09276834,SRR7230678,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,315698,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09284015,SRR7236445,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,542159,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09284695,SRR7236581,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,366357,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09284684,SRR7236586,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,391137,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09284737,SRR7236612,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,471560,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09284733,SRR7236615,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,356642,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09284894,SRR7236642,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,338412,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09213485,SRR7170937,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,524820,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09214357,SRR7172156,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373968,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09214349,SRR7172256,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,383950,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09214365,SRR7172258,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,395489,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09214393,SRR7172262,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,444509,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09214408,SRR7172295,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,510180,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09214399,SRR7172297,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,338441,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09290293,SRR7244219,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,395488,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09290331,SRR7244273,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,534842,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09290338,SRR7244274,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,367401,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09290365,SRR7244284,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,319695,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09290407,SRR7244328,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,438017,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09290417,SRR7244358,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,453238,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09628514,SRR7495422,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,565170,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09628518,SRR7495423,2018-06,2018-05-31,2018-06-30,United Kingdom: United Kingdom,565169,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,06,,,,False
SAMN09222042,SRR7179823,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,402856,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,08,,,,False
SAMN09222046,SRR7179825,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,325542,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09222049,SRR7179826,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343738,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09222041,SRR7179835,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,534042,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09222069,SRR7179878,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,328571,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09222116,SRR7179890,2014-11,2014-11-01,2014-11-30,United Kingdom: United Kingdom,203955,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,11,,,,False
SAMN09222144,SRR7179905,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,389734,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09222149,SRR7179915,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,443580,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09295023,SRR7249712,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,358434,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09295038,SRR7249727,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,319703,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09295048,SRR7249730,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,416359,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09298290,SRR7250963,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,506869,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09298339,SRR7251015,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,497808,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09298348,SRR7251022,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,370026,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09298355,SRR7251030,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,513545,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09302104,SRR7251413,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,541309,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09302416,SRR7251445,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,524352,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09302419,SRR7251448,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342535,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09302448,SRR7251479,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,516911,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09302472,SRR7251500,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,528514,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09342833,SRR7256803,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,388656,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09344883,SRR7256974,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,463591,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09345325,SRR7256980,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,473902,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09345823,SRR7256984,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,529875,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09346299,SRR7256998,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,361812,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
