sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN12731426,SRR10163895,2010-01-14,2010-01-14,2010-01-14,Canada: Quebec,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731422,SRR10163896,2010-01-03,2010-01-03,2010-01-03,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731436,SRR10168047,2010-08-01,2010-07-31,2010-08-01,Canada: New Brunswick,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731428,SRR10168049,2010-01-06,2010-01-06,2010-01-06,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731430,SRR10168051,2010-04-05,2010-04-04,2010-04-05,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731434,SRR10168054,2010-01-15,2010-01-15,2010-01-15,Canada: Nova Scotia,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731453,SRR10173682,2011-03-04,2011-03-04,2011-03-04,Canada: British Columbia,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731451,SRR10173688,2011-01-12,2011-01-12,2011-01-12,Canada: British Columbia,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731461,SRR10175913,2011-02-05,2011-02-05,2011-02-05,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMEA5377387,ERR3905356,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377389,ERR3905364,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377393,ERR3905380,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376796,ERR3905406,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376802,ERR3905430,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376806,ERR3905446,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377433,ERR3905454,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376811,ERR3905464,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376815,ERR3905472,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376818,ERR3905480,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376821,ERR3905494,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376825,ERR3905509,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377462,ERR3905555,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377478,ERR3905613,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376881,ERR3905670,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377485,ERR3905679,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377486,ERR3905680,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376887,ERR3905684,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377491,ERR3905701,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377492,ERR3905703,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA6574540,ERR3939282,2014,2014-01-01,2014-12-31,Rwanda,PBIO1944,"tertiary hospital, kitchen",ILLUMINA,Illumina MiSeq,WGS
SAMN12731468,SRR10203582,2011-01-09,2011-01-09,2011-01-09,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731473,SRR10203585,2011-01-10,2011-01-10,2011-01-10,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMEA5377610,ERR3955934,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377613,ERR3955940,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377629,ERR3955968,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN12731492,SRR10207193,2012-01-16,2012-01-16,2012-01-16,Canada: Ontario,,respiratory,ILLUMINA,Illumina MiSeq,WGS
SAMN12731483,SRR10207196,2011-10-06,2011-10-05,2011-10-06,Canada: Quebec,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731494,SRR10207197,2012-01-20,2012-01-20,2012-01-20,Canada: Alberta,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMEA5377028,ERR3970161,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377292,ERR3970168,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377010,ERR3970638,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376669,ERR3970647,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376671,ERR3970653,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376997,ERR3970679,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376998,ERR3970683,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376695,ERR3970704,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376908,ERR3970720,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376708,ERR3970742,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377037,ERR3970745,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376711,ERR3970750,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376715,ERR3970760,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376948,ERR3970787,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376982,ERR3970838,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376767,ERR3970841,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN16688347,SRR13000376,2007,2007-01-01,2007-12-31,USA:MI,7.1927,spleen turkey,ILLUMINA,Illumina MiSeq,WGS
SAMN16688368,SRR13000390,2007,2007-01-01,2007-12-31,USA:FL,7.2003,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16688369,SRR13000409,2007,2007-01-01,2007-12-31,USA:FL,7.2002,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12911885,SRR10230815,2013,2013-01-01,2013-12-31,Czech Republic,missing,Not collected,ILLUMINA,Illumina MiSeq,WGS
SAMN16663475,SRR13000483,2019-03-02,2019-03-02,2019-03-02,Nigeria,NHA002,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16663506,SRR13000498,2019-11-09,2019-11-09,2019-11-09,Nigeria,NHA033,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16663505,SRR13000499,2019-07-18,2019-07-17,2019-07-18,Nigeria,NHA032,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16663503,SRR13000502,2020-08-16,2020-08-15,2020-08-16,Nigeria,NHA030,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN16663495,SRR13000510,2019-07-18,2019-07-17,2019-07-18,Nigeria,NHA022,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16663494,SRR13000511,2020-04-16,2020-04-15,2020-04-16,Nigeria,NHA021,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12911903,SRR10230868,2014,2014-01-01,2014-12-31,United Kingdom,missing,Not collected,ILLUMINA,Illumina MiSeq,WGS
SAMN16663476,SRR13000512,2020-04-16,2020-04-15,2020-04-16,Nigeria,NHA003,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16663489,SRR13000517,2020-05-02,2020-05-01,2020-05-02,Nigeria,NHA016,endocervical,ILLUMINA,Illumina MiSeq,WGS
SAMN16663487,SRR13000519,2019-11-09,2019-11-09,2019-11-09,Nigeria,NHA014,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16663521,SRR13001287,2020-01-16,2020-01-16,2020-01-16,Nigeria,NHA048,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN16663515,SRR13001322,2019-07-18,2019-07-17,2019-07-18,Nigeria,NHA042,cerebrospinal fluid,ILLUMINA,Illumina MiSeq,WGS
SAMN16663514,SRR13001323,2019-07-18,2019-07-17,2019-07-18,Nigeria,NHA041,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731502,SRR10233162,2012-03-02,2012-03-02,2012-03-02,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731514,SRR10233479,2012-08-01,2012-07-31,2012-08-01,Canada: Quebec,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731516,SRR10233481,2012-02-04,2012-02-04,2012-02-04,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731535,SRR10233530,2013-01-10,2013-01-10,2013-01-10,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731529,SRR10233534,2013-01-15,2013-01-15,2013-01-15,Canada: Ontario,,respiratory,ILLUMINA,Illumina MiSeq,WGS
SAMN16707778,SRR13009670,2019-06-07,2019-06-06,2019-06-07,"Czech Republic: University Hospital Brno, Brno",,rectum,ILLUMINA,Illumina MiSeq,WGS
SAMN12731541,SRR10235842,2013-01-07,2013-01-07,2013-01-07,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731549,SRR10235843,2013-03-03,2013-03-03,2013-03-03,Canada: British Columbia,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731557,SRR10235846,2013-06-09,2013-06-08,2013-06-09,Canada: New Brunswick,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731546,SRR10235848,2013-02-08,2013-02-08,2013-02-08,Canada: Ontario,,respiratory,ILLUMINA,Illumina MiSeq,WGS
SAMN12731563,SRR10235874,2013-08-02,2013-08-01,2013-08-02,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731564,SRR10235878,2013-09-08,2013-09-07,2013-09-08,Canada: Quebec,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731577,SRR10235880,2013-08-01,2013-07-31,2013-08-01,Canada: British Columbia,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731581,SRR10236248,2013-09-09,2013-09-08,2013-09-09,Canada: Saskatchewan,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMEA5376919,ERR3984887,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376938,ERR3984890,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376735,ERR3984915,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376974,ERR3984963,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377106,ERR3984971,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377088,ERR3985001,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5376684,ERR3985002,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377093,ERR3985021,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377096,ERR3985032,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN12731602,SRR10237151,2014-01-26,2014-01-26,2014-01-26,Canada: New Brunswick,,respiratory,ILLUMINA,Illumina MiSeq,WGS
SAMN12731597,SRR10237155,2014-01-02,2014-01-02,2014-01-02,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731607,SRR10237161,2014-03-04,2014-03-04,2014-03-04,Canada: Saskatchewan,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731616,SRR10237194,2014-05-07,2014-05-06,2014-05-07,Canada: Ontario,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731648,SRR10237898,2014-06-02,2014-06-01,2014-06-02,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731662,SRR10241432,2015-01-03,2015-01-03,2015-01-03,Canada: Manitoba,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMEA6648502,ERR3991033,2014,2014-01-01,2014-12-31,Norway,,Broiler,ILLUMINA,HiSeq X Five,WGS
SAMN12731666,SRR10244684,2015-03-04,2015-03-04,2015-03-04,Canada: Manitoba,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731665,SRR10244686,2015-03-01,2015-03-01,2015-03-01,Canada: Manitoba,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731667,SRR10244692,2015-01-04,2015-01-04,2015-01-04,Canada: Saskatchewan,,wound,ILLUMINA,Illumina MiSeq,WGS
SAMEA6656355,ERR4013415,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6656408,ERR4013468,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6656417,ERR4013477,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6656429,ERR4013489,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6656479,ERR4013539,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6656488,ERR4013548,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMN12731675,SRR10251221,2015-01-29,2015-01-29,2015-01-29,Canada: Ontario,,wound,ILLUMINA,Illumina MiSeq,WGS
SAMEA6656839,ERR4013898,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6657148,ERR4014207,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6657269,ERR4014328,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6657318,ERR4014377,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6657467,ERR4014525,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6657474,ERR4014532,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Urine,ILLUMINA,NextSeq 500,WGS
SAMEA6657507,ERR4014565,2018,2018-01-01,2018-12-31,Denmark,Escherichia coli,Tracheal secretion,ILLUMINA,NextSeq 500,WGS
SAMN12731683,SRR10255008,2015-04-03,2015-04-02,2015-04-03,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN13012096,SRR10257631,missing,,,USA,PNUSAE024480,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN13012093,SRR10257633,missing,,,USA,PNUSAE024736,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12731694,SRR10257669,2015-06-01,2015-05-31,2015-06-01,Canada: British Columbia,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731705,SRR10259147,2015-05-03,2015-05-02,2015-05-03,Canada: Alberta,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731706,SRR10259148,2015-08-02,2015-08-01,2015-08-02,Canada: Alberta,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731708,SRR10259151,2015-03-03,2015-03-03,2015-03-03,Canada: Quebec,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN16843340,SRR13089333,missing,,,USA,PNUSAE064477,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN12731714,SRR10267341,2015-10-15,2015-10-14,2015-10-15,Canada: Quebec,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN12731723,SRR10269945,2015-07-02,2015-07-01,2015-07-02,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731718,SRR10269948,2015-08-10,2015-08-09,2015-08-10,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMN12731725,SRR10270328,2015-09-02,2015-09-01,2015-09-02,Canada: Ontario,,blood,ILLUMINA,Illumina MiSeq,WGS
SAMEA5161472,ERR4023753,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5161405,ERR4023823,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5161408,ERR4023829,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5161648,ERR4023994,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377307,ERR4024132,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377497,ERR4024133,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024359,SRR10271464,2014-03-30,2014-03-30,2014-03-30,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377102,ERR4024146,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377213,ERR4024159,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024370,SRR10271476,2015-08-25,2015-08-24,2015-08-25,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA5377315,ERR4024160,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377517,ERR4024177,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377518,ERR4024181,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023752,SRR10271495,2014-07-11,2014-07-10,2014-07-11,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023754,SRR10271497,2013-11-04,2013-11-04,2013-11-04,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377521,ERR4024193,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377129,ERR4024219,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023763,SRR10271506,2013-05-22,2013-05-21,2013-05-22,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377250,ERR4024224,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377330,ERR4024225,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377252,ERR4024232,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023774,SRR10271517,2013-05-30,2013-05-29,2013-05-30,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023776,SRR10271519,2015-05-13,2015-05-12,2015-05-13,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023778,SRR10271521,2013-07-19,2013-07-18,2013-07-19,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023788,SRR10271531,2014-03-18,2014-03-18,2014-03-18,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377227,ERR4024264,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377340,ERR4024265,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377150,ERR4024271,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377343,ERR4024277,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023813,SRR10271556,2014-09-29,2014-09-28,2014-09-29,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377544,ERR4024286,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377234,ERR4024289,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377346,ERR4024290,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377155,ERR4024292,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377347,ERR4024294,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377156,ERR4024296,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024602,SRR10271589,2015-06-05,2015-06-04,2015-06-05,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377158,ERR4024304,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377350,ERR4024306,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024616,SRR10271603,2014-05-18,2014-05-17,2014-05-18,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377161,ERR4024316,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023969,SRR10271628,2015-06-26,2015-06-25,2015-06-26,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377258,ERR4024333,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023974,SRR10271633,2014-06-17,2014-06-16,2014-06-17,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377558,ERR4024339,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377262,ERR4024349,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377142,ERR4024356,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377565,ERR4024363,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024711,SRR10271698,2014-02-15,2014-02-15,2014-02-15,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377277,ERR4024411,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377187,ERR4024438,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377286,ERR4024443,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13023839,SRR10271753,2015-04-20,2015-04-19,2015-04-20,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377193,ERR4024462,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377194,ERR4024466,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377297,ERR4024475,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377197,ERR4024478,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377298,ERR4024479,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377603,ERR4024494,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377606,ERR4024506,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA5377415,ERR4024509,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024236,SRR10271852,2014-03-06,2014-03-06,2014-03-06,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA5377306,ERR4024512,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN13024249,SRR10271865,2013-04-23,2013-04-22,2013-04-23,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024257,SRR10271873,2014-06-26,2014-06-25,2014-06-26,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024647,SRR10271955,2015-08-20,2015-08-19,2015-08-20,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN13024649,SRR10271957,2015-02-20,2015-02-20,2015-02-20,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024319,SRR10271963,2015-01-29,2015-01-29,2015-01-29,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024334,SRR10271978,2015-08-05,2015-08-04,2015-08-05,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN13024659,SRR10271995,2014-06-19,2014-06-18,2014-06-19,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024709,SRR10272045,2015-01-02,2015-01-02,2015-01-02,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024710,SRR10272046,2014-01-14,2014-01-14,2014-01-14,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023873,SRR10272057,2014-07-06,2014-07-05,2014-07-06,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023889,SRR10272073,2013-06-17,2013-06-16,2013-06-17,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023898,SRR10272082,2014-12-26,2014-12-26,2014-12-26,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023857,SRR10272097,2014-12-15,2014-12-15,2014-12-15,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023988,SRR10272116,2013-12-29,2013-12-29,2013-12-29,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024008,SRR10272136,2014-10-16,2014-10-15,2014-10-16,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024009,SRR10272137,2014-12-21,2014-12-21,2014-12-21,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024032,SRR10272188,2013-03-09,2013-03-09,2013-03-09,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024054,SRR10272210,2014-05-25,2014-05-24,2014-05-25,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024088,SRR10272244,2014-04-30,2014-04-29,2014-04-30,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024101,SRR10272257,2013-06-20,2013-06-19,2013-06-20,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024115,SRR10272271,2014-04-22,2014-04-21,2014-04-22,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024590,SRR10272298,2013-05-16,2013-05-15,2013-05-16,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13024521,SRR10272341,2013-06-01,2013-05-31,2013-06-01,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023906,SRR10272358,2013-11-02,2013-11-02,2013-11-02,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023931,SRR10272383,2014-09-24,2014-09-23,2014-09-24,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN13023938,SRR10272390,2014-01-07,2014-01-07,2014-01-07,United Kingdom: Oxford,,clinical sample,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12731258,SRR10272841,2007-01-13,2007-01-13,2007-01-13,Canada: Quebec,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN02801826,SRR1314229,2008,2008-01-01,2008-12-31,USA: WA,blood-08-1447,blood from patient with bacteremia,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02801827,SRR1314230,2008,2008-01-01,2008-12-31,USA: WA,blood-08-1462,blood from patient with bacteremia,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02801838,SRR1314241,2009,2009-01-01,2009-12-31,USA: WA,blood-09-0074,blood from patient with bacteremia,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02801877,SRR1314280,2010,2010-01-01,2010-12-31,USA: Pacific Northwest,blood-10-0899rep2,blood from patient with bacteremia,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02801895,SRR1314298,2011,2011-01-01,2011-12-31,USA: Pacific Northwest,blood-11-0068,blood from patient with bacteremia,ILLUMINA,Illumina HiSeq 2000,WGS
