sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMEA1029996,ERR047438,,,,,HUE13,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26264572,SRR18147542,missing,,,missing,PNUSAE095238,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA1030045,ERR048236,,,,,MS0087,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1029975,ERR048246,,,,,MS0125,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030455,ERR048261,,,,,IB1653,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030410,ERR048291,,,,,IB3350,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030384,ERR048292,,,,,IB3356,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030425,ERR048295,,,,,IB3391,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030381,ERR048299,,,,,IB0700,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030382,ERR048302,,,,,IB0711,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030417,ERR048314,,,,,IB2496,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030430,ERR048322,,,,,IB0039,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030411,ERR048327,,,,,IB0068,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1030389,ERR048338,,,,,IB0058,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN26310058,SRR18164490,2022,2022-01-01,2022-12-31,missing,PNUSAE095304,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26313907,SRR18166914,missing,,,USA,PNUSAE095281,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26314067,SRR18170975,missing,,,USA,PNUSAE095312,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26314068,SRR18170978,missing,,,USA,PNUSAE095308,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26344788,SRR18185534,2021,2021-01-01,2021-12-31,missing,PNUSAE095380,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26366888,SRR18207351,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1587067,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26367856,SRR18208094,missing,,,USA,PNUSAE095488,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA9403866,ERR10017276,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN26420004,SRR18214920,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1588386,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26420005,SRR18214924,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1588369,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26440662,SRR18230015,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1587826,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26440688,SRR18230049,missing,,,USA,PNUSAE095562,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26440699,SRR18230141,missing,,,USA,PNUSAE095560,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26440698,SRR18230142,missing,,,USA,PNUSAE095561,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA9333819,ERR10017013,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA9334585,ERR10017575,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMN26506821,SRR18256095,missing,,,USA,PNUSAE095782,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26507494,SRR18256782,missing,,,USA,PNUSAE095850,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26508560,SRR18259061,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1590312,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26508752,SRR18259084,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1591292,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26512870,SRR18267206,missing,,,USA,PNUSAE095964,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26525062,SRR18271050,2022,2022-01-01,2022-12-31,missing,PNUSAE096048,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26537448,SRR18274778,2022,2022-01-01,2022-12-31,missing,PNUSAE096037,missing,ILLUMINA,NextSeq 550,WGS
SAMN26537505,SRR18274880,2021,2021-01-01,2021-12-31,missing,PNUSAE096030,missing,ILLUMINA,NextSeq 550,WGS
SAMN26537500,SRR18274881,2022,2022-01-01,2022-12-31,missing,PNUSAE096036,missing,ILLUMINA,NextSeq 550,WGS
SAMN26545957,SRR18283140,missing,,,missing,PNUSAE096090,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26565626,SRR18293226,missing,,,USA,PNUSAE096101,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26674786,SRR18330693,missing,,,USA,PNUSAE095422,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26676393,SRR18331568,missing,,,USA,PNUSAE096362,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26677806,SRR18332254,missing,,,USA,PNUSAE096388,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26679723,SRR18333587,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1594610,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26679923,SRR18333709,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1595768,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26679917,SRR18333984,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1595769,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26752369,SRR18344629,missing,,,USA,PNUSAE096637,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26797422,SRR18350079,missing,,,missing,PNUSAE096667,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26797424,SRR18350272,missing,,,missing,PNUSAE096668,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26797425,SRR18350699,missing,,,missing,PNUSAE096664,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26798186,SRR18351046,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1597391,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26849299,SRR18396359,2022,2022-01-01,2022-12-31,USA:SC,PNUSAE096691,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26855372,SRR18401501,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1600143,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26855463,SRR18401510,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1599363,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26855449,SRR18402548,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1598286,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26855438,SRR18402581,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1599358,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26867519,SRR18430190,missing,,,missing,PNUSAE096864,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878633,SRR18437205,2022,2022-01-01,2022-12-31,missing,PNUSAE097073,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878629,SRR18437211,2022,2022-01-01,2022-12-31,missing,PNUSAE097065,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878626,SRR18437212,2022,2022-01-01,2022-12-31,missing,PNUSAE097058,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878636,SRR18438232,2022,2022-01-01,2022-12-31,missing,PNUSAE097056,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878618,SRR18438236,2022,2022-01-01,2022-12-31,missing,PNUSAE097063,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878617,SRR18438240,2022,2022-01-01,2022-12-31,missing,PNUSAE097061,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878620,SRR18438241,2022,2022-01-01,2022-12-31,missing,PNUSAE097053,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878632,SRR18438243,2022,2022-01-01,2022-12-31,missing,PNUSAE097069,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878622,SRR18438245,2021,2021-01-01,2021-12-31,missing,PNUSAE097067,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878621,SRR18438246,2021,2021-01-01,2021-12-31,missing,PNUSAE097055,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26878624,SRR18438247,2022,2022-01-01,2022-12-31,missing,PNUSAE097064,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26927937,SRR18464247,missing,,,USA,PNUSAE097171,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN26977442,SRR18487736,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1602603,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN26977469,SRR18487741,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1602554,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27023699,SRR18506555,missing,,,USA,PNUSAE097389,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27023981,SRR18506912,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1604733,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27024007,SRR18506939,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1603929,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27025946,SRR18508985,missing,,,USA,PNUSAE097515,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA111496717,ERR10387801,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111496783,ERR10387867,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMN27062792,SRR18521877,missing,,,USA,PNUSAE097543,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA111496788,ERR10387872,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111496800,ERR10387889,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497180,ERR10388230,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497427,ERR10388477,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497429,ERR10388479,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497584,ERR10390658,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497587,ERR10390662,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497601,ERR10390689,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497751,ERR10390713,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497752,ERR10390714,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497812,ERR10390758,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497817,ERR10390762,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111498591,ERR10390802,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111498595,ERR10390808,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111498598,ERR10390811,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMN27063712,SRR18529587,2022,2022-01-01,2022-12-31,missing,PNUSAE097572,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA111502118,ERR10395955,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMN27121909,SRR18556027,missing,,,USA,PNUSAE095485,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27121908,SRR18556028,missing,,,USA,PNUSAE095483,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27121921,SRR18556039,missing,,,USA,PNUSAE097614,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27121912,SRR18556040,missing,,,USA,PNUSAE096065,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27149747,SRR18559541,missing,,,missing,PNUSAE097517,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27182032,SRR18568212,2022,2022-01-01,2022-12-31,USA,PNUSAE097648,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27182112,SRR18568423,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1607257,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27182111,SRR18568454,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1606966,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27255970,SRR18583944,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1607784,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27278852,SRR18589146,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1609547,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27295199,SRR18607118,missing,,,missing,PNUSAE097892,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA111496714,ERR10387798,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111496796,ERR10387885,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497182,ERR10388232,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497426,ERR10388476,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497579,ERR10390641,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497583,ERR10390657,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497585,ERR10390659,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497589,ERR10390676,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497599,ERR10390686,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497600,ERR10390688,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497603,ERR10390691,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497750,ERR10390712,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497784,ERR10390746,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497815,ERR10390761,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497877,ERR10390796,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111497882,ERR10390800,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMN27308197,SRR18642800,missing,,,USA,PNUSAE097937,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27308195,SRR18642832,missing,,,USA,PNUSAE097945,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27308203,SRR18642867,missing,,,USA,PNUSAE097940,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27488922,SRR18693844,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1610373,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27488928,SRR18693847,2022-03,2022-03-01,2022-03-31,United Kingdom: United Kingdom,1610375,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27488931,SRR18693851,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1610413,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27522697,SRR18717680,missing,,,USA,PNUSAE098145,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27527355,SRR18720391,missing,,,USA,PNUSAE098160,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27527356,SRR18720392,missing,,,USA,PNUSAE098164,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27548439,SRR18735296,missing,,,USA,PNUSAE098242,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552220,SRR18736415,2022,2022-01-01,2022-12-31,missing,PNUSAE098263,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552223,SRR18737313,2022,2022-01-01,2022-12-31,missing,PNUSAE098254,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552224,SRR18737318,2022,2022-01-01,2022-12-31,missing,PNUSAE098259,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27552221,SRR18737864,2022,2022-01-01,2022-12-31,missing,PNUSAE098252,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA111503944,ERR10441458,2020,2020-01-01,2020-12-31,Colombia,,faeces,ILLUMINA,NextSeq 500,WGS
SAMN27584986,SRR18753282,missing,,,USA,PNUSAE098324,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27009885,SRR18753307,2017,2017-01-01,2017-12-31,China: Gansu,Sbovis_F23.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009873,SRR18753320,2016,2016-01-01,2016-12-31,China: Qinghai,Sbovis_F10.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009872,SRR18753321,2016,2016-01-01,2016-12-31,China: Gansu,Sbovis_seq_F03.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009869,SRR18753326,2007,2007-01-01,2007-12-31,China: Jiangsu,WLS_W3113.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009868,SRR18753327,2003,2003-01-01,2003-12-31,China: Heilongjiang,WLS_W3112.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009867,SRR18753328,2010,2010-01-01,2010-12-31,China: Henan,WLS_W3111.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009866,SRR18753329,2006,2006-01-01,2006-12-31,China: Henan,WLS_W3110.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009865,SRR18753330,2006,2006-01-01,2006-12-31,China: Henan,WLS_W3109.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009860,SRR18753335,2003,2003-01-01,2003-12-31,China: Xizang,WLS_W3104.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009859,SRR18753337,2003,2003-01-01,2003-12-31,China: Xizang,WLS_W3103.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009854,SRR18753374,2011,2011-01-01,2011-12-31,China: Shanxi,WLS_W3098.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009852,SRR18753376,2011,2011-01-01,2011-12-31,China: Shanxi,WLS_W3096.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009851,SRR18753377,2009,2009-01-01,2009-12-31,China: Shanxi,WLS_W3095.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009845,SRR18753384,2008,2008-01-01,2008-12-31,China: Shanxi,WLS_W3089.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009843,SRR18753386,2007,2007-01-01,2007-12-31,China: Shanxi,WLS_W3087.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009840,SRR18753389,2006,2006-01-01,2006-12-31,China: Shanxi,WLS_W3084.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009768,SRR18753403,2005,2005-01-01,2005-12-31,China: Henan,WLS_W3012.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009829,SRR18753448,2006,2006-01-01,2006-12-31,China: Qinghai,WLS_W3073.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009823,SRR18753454,2009,2009-01-01,2009-12-31,China: Liaoning,WLS_W3067.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009820,SRR18753457,2011,2011-01-01,2011-12-31,China: Jiangsu,WLS_W3064.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009816,SRR18753462,2010,2010-01-01,2010-12-31,China: Jiangsu,WLS_W3060.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009811,SRR18753467,2006,2006-01-01,2006-12-31,China: Hubei,WLS_W3055.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009810,SRR18753468,2006,2006-01-01,2006-12-31,China: Hubei,WLS_W3054.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009809,SRR18753470,2003,2003-01-01,2003-12-31,China: Hubei,WLS_W3053.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009808,SRR18753471,2007,2007-01-01,2007-12-31,China: Heilongjiang,WLS_W3052.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009807,SRR18753472,2007,2007-01-01,2007-12-31,China: Heilongjiang,WLS_W3051.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009806,SRR18753473,2007,2007-01-01,2007-12-31,China: Heilongjiang,WLS_W3050.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009805,SRR18753474,2006,2006-01-01,2006-12-31,China: Heilongjiang,WLS_W3049.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009906,SRR18753490,1965,1965-01-01,1965-12-31,China: Xinjiang,S35.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009904,SRR18753492,2016,2016-01-01,2016-12-31,China: Qinghai,Sbovis_F9.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009900,SRR18753496,2017,2017-01-01,2017-12-31,China: Qinghai,Sbovis_F38.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009897,SRR18753500,2017,2017-01-01,2017-12-31,China: Gansu,Sbovis_F35.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009889,SRR18753509,2017,2017-01-01,2017-12-31,China: Gansu,Sbovis_F27.fasta,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN27009794,SRR18753518,2010,2010-01-01,2010-12-31,China: Henan,WLS_W3038.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009788,SRR18753525,2008,2008-01-01,2008-12-31,China: Henan,WLS_W3032.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009787,SRR18753526,2008,2008-01-01,2008-12-31,China: Henan,WLS_W3031.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009785,SRR18753528,2008,2008-01-01,2008-12-31,China: Henan,WLS_W3029.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009784,SRR18753529,2008,2008-01-01,2008-12-31,China: Henan,WLS_W3028.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009783,SRR18753530,2008,2008-01-01,2008-12-31,China: Henan,WLS_W3027.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009779,SRR18753535,2007,2007-01-01,2007-12-31,China: Henan,WLS_W3023.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009777,SRR18753537,2007,2007-01-01,2007-12-31,China: Henan,WLS_W3021.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009775,SRR18753539,2006,2006-01-01,2006-12-31,China: Henan,WLS_W3019.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27009771,SRR18753543,2006,2006-01-01,2006-12-31,China: Henan,WLS_W3015.fasta,,ILLUMINA,Illumina Genome Analyzer IIx,WGS
SAMN27589144,SRR18758933,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1612143,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27589175,SRR18760004,missing,,,USA,PNUSAE098427,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27590357,SRR18762529,missing,,,USA,PNUSAE098511,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27590354,SRR18762532,missing,,,USA,PNUSAE098509,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27590356,SRR18762533,missing,,,USA,PNUSAE098512,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27632053,SRR18819479,2022,2022-01-01,2022-12-31,missing,PNUSAE098880,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27642623,SRR18820666,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1614992,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27642631,SRR18820669,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1615086,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27642639,SRR18820671,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1614972,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27642634,SRR18820673,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1615023,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27642695,SRR18820686,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1614953,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27642636,SRR18820699,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1615012,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27655541,SRR18829228,missing,,,USA,PNUSAE098932,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27672059,SRR18838140,missing,,,USA,PNUSAE098976,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27740092,SRR18893214,2022-04,2022-03-31,2022-04-30,United Kingdom: United Kingdom,1616354,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN27750582,SRR18902701,missing,,,USA,PNUSAE099155,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27761729,SRR18911029,missing,,,USA,PNUSAE099169,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27766262,SRR18914370,missing,,,missing,PNUSAE099290,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769147,SRR18916568,2022,2022-01-01,2022-12-31,missing,PNUSAE099369,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769150,SRR18916570,2022,2022-01-01,2022-12-31,missing,PNUSAE099376,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27769149,SRR18916571,2022,2022-01-01,2022-12-31,missing,PNUSAE099372,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27782896,SRR18925511,missing,,,USA,PNUSAE099413,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27861722,SRR18933133,2022,2022-01-01,2022-12-31,missing,PNUSAE099438,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27861724,SRR18933134,2022,2022-01-01,2022-12-31,missing,PNUSAE099434,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27861723,SRR18933137,2022,2022-01-01,2022-12-31,missing,PNUSAE099437,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27861729,SRR18933142,2022,2022-01-01,2022-12-31,missing,PNUSAE099428,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27861744,SRR18933146,2022,2022-01-01,2022-12-31,missing,PNUSAE099443,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921013,SRR18944282,missing,,,USA,PNUSAE099545,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921009,SRR18944289,missing,,,USA,PNUSAE099546,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921880,SRR18957721,2022,2022-01-01,2022-12-31,missing,PNUSAE099591,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27921876,SRR18957743,2022,2022-01-01,2022-12-31,missing,PNUSAE099593,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27926793,SRR18961775,missing,,,USA,PNUSAE099596,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN27928148,SRR18961827,missing,,,missing,PNUSAE099138,missing,ILLUMINA,Illumina MiSeq,WGS
