sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN05579911,SRR4291437,Missing,,,USA,PNUSAE003903,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05964145,SRR4786540,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,245517,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965488,SRR4787216,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,176416,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965750,SRR4787741,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,296192,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965748,SRR4787742,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,262758,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966521,SRR4788104,2005-09,2005-08-31,2005-09-30,United Kingdom: United Kingdom,191816,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966809,SRR4788271,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,261364,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966823,SRR4788294,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,164673,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966894,SRR4788369,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,271355,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036074,SRR5034520,2014-01,2014-01-01,2014-01-31,United Kingdom: United Kingdom,9780,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036115,SRR5034589,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9808,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN07638431,SRR6058039,Missing,,,USA,PNUSAE009067,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN07638432,SRR6058042,Missing,,,USA,PNUSAE009068,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN07761769,SRR6163696,Missing,,,USA,PNUSAE007563,human,ILLUMINA,Illumina MiSeq,WGS
SAMN05226755,SRR3676336,2016-05,2016-04-30,2016-05-31,USA,PNUSAE003247,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN05226756,SRR3676337,2016-05,2016-04-30,2016-05-31,USA,PNUSAE003248,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN09214245,SRR7172070,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,467365,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09266923,SRR7221224,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,526199,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09268757,SRR7223032,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,357766,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09456931,SRR7367200,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,463633,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09457142,SRR7367210,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,374059,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09457244,SRR7367251,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,376245,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09457255,SRR7367255,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,412256,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09457903,SRR7367435,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,351339,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN09459135,SRR7368874,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,479471,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10297838,SRR8111116,missing,,,USA,PNUSAE019603,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN10774580,SRR8456334,missing,,,USA,PNUSAE021351,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN11339699,SRR8847660,missing,,,USA,PNUSAE023192,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05356597,SRR3742249,2016-06,2016-05-31,2016-06-30,United Kingdom: South of England,267774,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05356599,SRR3742251,2016-06,2016-05-31,2016-06-30,United Kingdom: North of England,267779,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN04377372,SRR3996235,Missing,,,USA,PNUSAE002003,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05734046,SRR4180904,2013-08,2013-07-31,2013-08-31,United Kingdom: Midlands and East of England,145986,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05734271,SRR4181344,2015-07,2015-06-30,2015-07-31,United Kingdom: Midlands and East of England,143635,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05763104,SRR4280442,Missing,,,USA,PNUSAE004157,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05607733,SRR4291435,Missing,,,USA,PNUSAE003901,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05713694,SRR4429345,Missing,,,USA,PNUSAE004270,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05914964,SRR4733504,Missing,,,USA,PNUSAE004791,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05914967,SRR4733508,Missing,,,USA,PNUSAE004794,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05965316,SRR4786193,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,245506,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965254,SRR4786797,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,287596,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965325,SRR4786859,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,250715,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965360,SRR4786910,2010-10,2010-09-30,2010-10-31,United Kingdom: United Kingdom,190550,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965359,SRR4786911,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,211653,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965406,SRR4787080,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,289687,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965439,SRR4787172,2005-04,2005-03-31,2005-04-30,United Kingdom: United Kingdom,191812,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965490,SRR4787213,2014-01,2014-01-01,2014-01-31,United Kingdom: United Kingdom,199798,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965613,SRR4787323,2010-10,2010-09-30,2010-10-31,United Kingdom: United Kingdom,190547,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965723,SRR4787440,2004-12,2004-12-01,2004-12-31,United Kingdom: United Kingdom,191806,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965769,SRR4787753,2010-10,2010-09-30,2010-10-31,United Kingdom: United Kingdom,190553,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965798,SRR4787785,2010-11,2010-11-01,2010-11-30,United Kingdom: United Kingdom,191649,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965818,SRR4787805,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,168488,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965867,SRR4787841,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,299383,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05965857,SRR4787852,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,285822,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966223,SRR4787871,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,255564,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966227,SRR4787881,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,166969,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966237,SRR4787884,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,307448,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966654,SRR4788145,2011-09,2011-08-31,2011-09-30,United Kingdom: United Kingdom,191912,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966664,SRR4788165,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,184493,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966707,SRR4788206,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,216948,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05966760,SRR4788242,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,286795,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980220,SRR4897055,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,248583,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980216,SRR4897056,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,306500,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980219,SRR4897060,2013-11,2013-11-01,2013-11-30,United Kingdom: United Kingdom,183757,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980241,SRR4897074,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,279930,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980290,SRR4897123,2014-09,2014-08-31,2014-09-30,United Kingdom: United Kingdom,202219,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980296,SRR4897161,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,184386,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980419,SRR4897213,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,307264,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980452,SRR4897248,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,187553,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980471,SRR4897262,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,299832,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980486,SRR4897267,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257417,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980479,SRR4897275,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,211654,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980489,SRR4897280,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,175609,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980510,SRR4897297,2014-08,2014-07-31,2014-08-31,United Kingdom: United Kingdom,203611,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980513,SRR4897306,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,250749,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980560,SRR4897353,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257413,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980740,SRR4897441,2013-06,2013-05-31,2013-06-30,United Kingdom: United Kingdom,145981,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980788,SRR4897514,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,250822,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980839,SRR4897568,2004-11,2004-11-01,2004-11-30,United Kingdom: United Kingdom,191904,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980875,SRR4897613,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288984,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980899,SRR4897644,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,223599,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05980977,SRR4897703,2010-10,2010-09-30,2010-10-31,United Kingdom: United Kingdom,190558,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05981010,SRR4897759,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,255552,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05981016,SRR4897764,2015-12,2015-12-01,2015-12-31,United Kingdom: United Kingdom,202271,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05981040,SRR4897787,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,285837,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN05925218,SRR4927471,Missing,,,USA,PNUSAE004717,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05893023,SRR4929018,Missing,,,USA,PNUSAE004762,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05893026,SRR4929130,Missing,,,USA,PNUSAE004765,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05893028,SRR4929132,Missing,,,USA,PNUSAE004768,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05914968,SRR4929135,Missing,,,USA,PNUSAE004770,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06005897,SRR5005260,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,242426,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06005909,SRR5005277,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,171143,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006022,SRR5005420,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,180537,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006080,SRR5005498,2015-01,2015-01-01,2015-01-31,United Kingdom: United Kingdom,293714,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006124,SRR5005517,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,279963,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006166,SRR5005538,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288982,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006237,SRR5006060,2010-10,2010-09-30,2010-10-31,United Kingdom: United Kingdom,190557,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006248,SRR5006070,2004-11,2004-11-01,2004-11-30,United Kingdom: United Kingdom,191644,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06006297,SRR5006235,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,272524,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06014882,SRR5017302,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,251845,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06014957,SRR5017462,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,240185,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06015043,SRR5017537,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,256165,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018559,SRR5023891,2010-04,2010-03-31,2010-04-30,United Kingdom: United Kingdom,191909,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018530,SRR5023898,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,208957,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018629,SRR5023935,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,304591,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018924,SRR5024224,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,168525,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018919,SRR5024239,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,166180,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018985,SRR5024291,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,253367,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06018991,SRR5024299,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,154832,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06019002,SRR5024311,2010-06,2010-05-31,2010-06-30,United Kingdom: United Kingdom,191648,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06019019,SRR5024327,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,238394,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06019135,SRR5024461,2013-11,2013-11-01,2013-11-30,United Kingdom: United Kingdom,183755,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06019134,SRR5024463,2013-11,2013-11-01,2013-11-30,United Kingdom: United Kingdom,183713,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06019125,SRR5024465,2004-09,2004-08-31,2004-09-30,United Kingdom: United Kingdom,190544,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06019142,SRR5024486,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,306693,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06029443,SRR5029842,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,155590,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036082,SRR5034515,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9818,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036081,SRR5034516,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9821,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036089,SRR5034526,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9814,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036100,SRR5034585,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9803,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036116,SRR5034587,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9813,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036110,SRR5034591,2014-04,2014-03-31,2014-04-30,United Kingdom: United Kingdom,9827,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036125,SRR5034597,2014-02,2014-02-01,2014-02-28,United Kingdom: United Kingdom,9793,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036119,SRR5034598,2014-02,2014-02-01,2014-02-28,United Kingdom: United Kingdom,9786,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036120,SRR5034601,2014-04,2014-03-31,2014-04-30,United Kingdom: United Kingdom,9825,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06036122,SRR5034602,2014-03,2014-03-01,2014-03-31,United Kingdom: United Kingdom,9800,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06009010,SRR5042857,Missing,,,USA,PNUSAE004970,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN05950975,SRR5054518,Missing,,,USA,PNUSAE004843,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06009009,SRR5063827,Missing,,,USA,PNUSAE004885,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06072277,SRR5088740,Missing,,,USA,PNUSAE005195,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06072276,SRR5088741,Missing,,,USA,PNUSAE005194,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06113097,SRR5094625,2008,2008-01-01,2008-12-31,China:Shanghai,SH08SH086,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113074,SRR5094633,2010,2010-01-01,2010-12-31,China:Beijing,BJ2010-019,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112913,SRR5094635,2009,2009-01-01,2009-12-31,China:Henan,HN09-202,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113015,SRR5094636,2012,2012-01-01,2012-12-31,China:Shanghai,SH12sh010,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113039,SRR5094637,2011,2011-01-01,2011-12-31,China:Shanghai,SH11shSH236,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112943,SRR5094639,2004,2004-01-01,2004-12-31,China:Shanghai,SH13SH003,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113081,SRR5094644,2009,2009-01-01,2009-12-31,China:Gansu,sn0957,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113053,SRR5094647,2012,2012-01-01,2012-12-31,China:Xinjiang,XJ12-140,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113000,SRR5094649,2008,2008-01-01,2008-12-31,China:Shanghai,SH08sh242,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112927,SRR5094653,2010,2010-01-01,2010-12-31,China:Xinjiang,XJ10-019,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112997,SRR5094655,2010,2010-01-01,2010-12-31,China:Gansu,sn1006,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112906,SRR5094658,2010,2010-01-01,2010-12-31,China:Henan,HN10-200,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113014,SRR5094659,2011,2011-01-01,2011-12-31,China:Shanghai,SH11sh78,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113032,SRR5094662,2013,2013-01-01,2013-12-31,China:Shanghai,SH13sh150,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112957,SRR5094664,2008,2008-01-01,2008-12-31,China:Gansu,sn0815,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113079,SRR5094669,2010,2010-01-01,2010-12-31,China:Gansu,sn1010,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113062,SRR5094670,2005,2005-01-01,2005-12-31,China:Beijing,BJ1934,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113036,SRR5094671,2013,2013-01-01,2013-12-31,China:Shanghai,SH13sh61,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112924,SRR5094676,2010,2010-01-01,2010-12-31,China:Hubei,WH86,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112974,SRR5094677,2011,2011-01-01,2011-12-31,China:Shanghai,SH11sh239,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113073,SRR5094683,2010,2010-01-01,2010-12-31,China:Beijing,BJ2010-015,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113008,SRR5094685,2008,2008-01-01,2008-12-31,China:Gansu,sn0816,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112946,SRR5094690,2007,2007-01-01,2007-12-31,China:Liaoning,230705,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113085,SRR5094698,2007,2007-01-01,2007-12-31,China:Guangxi,GX12-245,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112984,SRR5094702,2009,2009-01-01,2009-12-31,China:Henan,HN09-238,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113092,SRR5094704,2012,2012-01-01,2012-12-31,China:Shanghai,SH12sh265,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112917,SRR5094705,2013,2013-01-01,2013-12-31,China:Hubei,WH29,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112938,SRR5094710,2012,2012-01-01,2012-12-31,China:Yunnan,YN3060,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113031,SRR5094712,2013,2013-01-01,2013-12-31,China:Shanghai,SH13sh142,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112983,SRR5094715,2009,2009-01-01,2009-12-31,China:Henan,HN09-221,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112911,SRR5094727,2008,2008-01-01,2008-12-31,China:Henan,HN08-183,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113091,SRR5094729,2011,2011-01-01,2011-12-31,China:Shanghai,SH11Sh365,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112942,SRR5094730,2012,2012-01-01,2012-12-31,China:Guangdong,F12-27,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112919,SRR5094739,2008,2008-01-01,2008-12-31,China:Hubei,WH68,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112963,SRR5094741,2007,2007-01-01,2007-12-31,China:Beijing,2007-2H-013,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112941,SRR5094743,2013,2013-01-01,2013-12-31,China:Yunnan,YN18,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112909,SRR5094744,2010,2010-01-01,2010-12-31,China:Henan,HN10-134,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112937,SRR5094749,2009,2009-01-01,2009-12-31,China:Yunnan,YN33S2,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112979,SRR5094753,2011,2011-01-01,2011-12-31,China:Beijing,BJ2011-074,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113027,SRR5094754,2012,2012-01-01,2012-12-31,China:Henan,SH12sh45,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113049,SRR5094759,2012,2012-01-01,2012-12-31,China:Hubei,WH25,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113055,SRR5094761,2013,2013-01-01,2013-12-31,China:Yunnan,YN14,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112914,SRR5094766,2007,2007-01-01,2007-12-31,China:Hubei,WH67,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113004,SRR5094767,2010,2010-01-01,2010-12-31,China:Shanghai,SH10sh145,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112977,SRR5094774,2004,2004-01-01,2004-12-31,China:Beijing,BJ2004-040,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113054,SRR5094777,2012,2012-01-01,2012-12-31,China:Xinjiang,XJ12-212,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06113086,SRR5094780,2012,2012-01-01,2012-12-31,China:Guangxi,GX12-258,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112956,SRR5094781,2011,2011-01-01,2011-12-31,China:Gansu,sn1102,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113007,SRR5094783,2011,2011-01-01,2011-12-31,China:Shanghai,SH11sh133,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112908,SRR5094786,2004,2004-01-01,2004-12-31,China:Henan,HN7,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113064,SRR5094799,2006,2006-01-01,2006-12-31,China:Beijing,BJ2006-041,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06112907,SRR5094800,2011,2011-01-01,2011-12-31,China:Henan,HN11-164,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06113006,SRR5094816,2011,2011-01-01,2011-12-31,China:Shanghai,SH11sh108,feces,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN06112953,SRR5094818,2008,2008-01-01,2008-12-31,China:Xinjiang,XJ08-111,feces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN06101763,SRR5100938,Missing,,,USA,PNUSAE005136,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06101762,SRR5100939,Missing,,,USA,PNUSAE005137,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06101765,SRR5101072,Missing,,,USA,PNUSAE005141,Missing,ILLUMINA,Illumina MiSeq,WGS
SAMN06140711,SRR5121069,Missing,,,USA,PNUSAE005197,Missing,ILLUMINA,Illumina MiSeq,WGS
