sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN25124048,SRR17664328,2022-01,2022-01-01,2022-01-31,United Kingdom: United Kingdom,1562899,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,01,,,,False
SAMN25143321,SRR17681529,2021-12,2021-12-01,2021-12-31,United Kingdom: United Kingdom,1558468,human,ILLUMINA,Illumina HiSeq 2500,WGS,2021,12,,,,False
SAMN25182219,SRR17704181,2022-01,2022-01-01,2022-01-31,United Kingdom: United Kingdom,1564915,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,01,,,,False
SAMN25182232,SRR17704186,2022-01,2022-01-01,2022-01-31,United Kingdom: United Kingdom,1564976,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,01,,,,False
SAMN25182226,SRR17704191,2022-01,2022-01-01,2022-01-31,United Kingdom: United Kingdom,1565321,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,01,,,,False
SAMN03610080,SRR2038656,2015-03,2015-03-01,2015-03-31,USA,PNUSAE000517,stool,ILLUMINA,Illumina MiSeq,WGS,2015,03,,,,False
SAMN03703269,SRR2038691,2015-04,2015-03-31,2015-04-30,USA,PNUSAE000618,stool,ILLUMINA,Illumina MiSeq,WGS,2015,04,,,,False
SAMN30649529,SRR21404526,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1692314,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30649736,SRR21404568,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1693349,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN29921984,SRR20508459,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1669952,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN29927702,SRR20572623,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1669993,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30716920,SRR21465902,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1696402,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30716947,SRR21465906,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1696374,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30716898,SRR21465920,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1697125,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30000498,SRR20673753,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1671604,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30728200,SRR21488053,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1698429,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30027733,SRR20696472,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1671958,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30027743,SRR20696474,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1672445,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30758323,SRR21504743,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699308,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758317,SRR21504750,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699281,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758301,SRR21504755,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699299,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758306,SRR21504762,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699289,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758311,SRR21504767,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699296,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758139,SRR21504773,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699268,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758158,SRR21504783,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699264,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30758169,SRR21504792,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1699253,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789415,SRR21520302,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700619,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789419,SRR21520310,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700607,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789422,SRR21520314,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700569,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789424,SRR21520315,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700633,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789431,SRR21520320,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700526,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789437,SRR21520323,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700516,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789456,SRR21520427,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700637,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789444,SRR21520440,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700644,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789441,SRR21520450,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700547,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789467,SRR21520451,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700581,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789472,SRR21520454,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700600,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789470,SRR21520456,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700641,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789471,SRR21520458,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700645,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789489,SRR21520528,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700597,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789488,SRR21520529,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700653,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30789480,SRR21520538,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700631,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797821,SRR21524998,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702414,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797833,SRR21525010,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702408,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797839,SRR21525019,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702360,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797861,SRR21525025,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702439,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797848,SRR21525026,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702405,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797856,SRR21525037,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702374,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797873,SRR21525048,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702309,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797881,SRR21525059,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702368,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797897,SRR21525076,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702433,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797923,SRR21525078,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702310,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797927,SRR21525079,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702299,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797926,SRR21525081,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702350,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797895,SRR21525084,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702297,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797930,SRR21525087,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702331,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797948,SRR21525096,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702421,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797971,SRR21525109,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1700648,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30797976,SRR21525110,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702356,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30067697,SRR20721005,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1673847,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN25653200,SRR17885995,2022-01-21,2022-01-21,2022-01-21,USA:AZ,FDA1179988-S002-037,air sample collected with cheese cloth,ILLUMINA,Illumina MiSeq,WGS,2022,01,21,AZ,9.0,False
SAMN30810858,SRR21533462,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702427,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30810862,SRR21533464,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702398,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30811721,SRR21533505,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702346,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30811720,SRR21533532,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702400,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30811722,SRR21533587,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702434,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN25686116,SRR17892967,2022-01,2022-01-01,2022-01-31,United Kingdom: United Kingdom,1571692,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,01,,,,False
SAMN30811763,SRR21533644,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1702313,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN25686131,SRR17892977,2022-01,2022-01-01,2022-01-31,United Kingdom: United Kingdom,1571845,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,01,,,,False
SAMN30106551,SRR20752871,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1674853,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30106534,SRR20752896,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1674802,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30822855,SRR21542002,2022-08-08,2022-08-07,2022-08-08,United Kingdom:Scotland,XBP7M1,feces,ILLUMINA,Illumina MiSeq,WGS,2022,08,08,,,False
SAMN30822869,SRR21542013,2022-08-10,2022-08-09,2022-08-10,United Kingdom:Scotland,0E1GGS,feces,ILLUMINA,Illumina MiSeq,WGS,2022,08,10,,,False
SAMN30822868,SRR21542014,2022-08-10,2022-08-09,2022-08-10,United Kingdom:Scotland,WNS7VH,feces,ILLUMINA,Illumina MiSeq,WGS,2022,08,10,,,False
SAMN30822852,SRR21542022,2022-08-03,2022-08-02,2022-08-03,United Kingdom:Scotland,1MHB5T,feces,ILLUMINA,Illumina MiSeq,WGS,2022,08,03,,,False
SAMN30825812,SRR21545350,2022-08,2022-07-31,2022-08-31,USA:TN,PNUSAE113888,swab,ILLUMINA,Illumina MiSeq,WGS,2022,08,,TN,4.0,False
SAMN03785362,SRR2080969,2015-06,2015-05-31,2015-06-30,USA,2015C-3878,stool,ILLUMINA,Illumina MiSeq,WGS,2015,06,,,,False
SAMN03785363,SRR2080970,2015-06,2015-05-31,2015-06-30,USA,2015C-3879,stool,ILLUMINA,Illumina MiSeq,WGS,2015,06,,,,False
SAMN30153638,SRR20829075,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1675875,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30899956,SRR21607542,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704309,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30899967,SRR21607548,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1703573,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30899964,SRR21607552,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704302,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30899971,SRR21607682,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704303,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30899985,SRR21607684,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704351,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30900004,SRR21607695,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1703552,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30899993,SRR21607699,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704300,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30900013,SRR21607700,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1704343,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30900001,SRR21607702,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1703559,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914786,SRR21618940,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705723,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914779,SRR21618954,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705697,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914804,SRR21618973,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707835,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914824,SRR21619072,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705746,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914821,SRR21619073,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707846,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914827,SRR21619077,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707842,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914825,SRR21619079,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705703,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914831,SRR21619081,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707854,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914837,SRR21619090,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705684,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30914843,SRR21619094,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1705759,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN25867819,SRR17988571,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1574572,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,02,,,,False
SAMN25867841,SRR17988636,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1574545,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,02,,,,False
SAMN25890470,SRR18008280,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1574840,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,02,,,,False
SAMN25890490,SRR18008294,2022-02,2022-02-01,2022-02-28,United Kingdom: United Kingdom,1576632,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,02,,,,False
SAMN30926909,SRR21628780,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706646,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30926910,SRR21628782,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706659,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30926903,SRR21628787,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706629,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30926965,SRR21628790,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707830,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30926988,SRR21628808,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706652,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30926989,SRR21628814,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706647,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30926981,SRR21628816,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1706613,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30926986,SRR21628819,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706644,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30927252,SRR21628872,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1706631,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30168594,SRR20868924,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1676616,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30173660,SRR20911740,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677504,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30173677,SRR20911974,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677261,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30173678,SRR20911976,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677460,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30173689,SRR20912002,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1677480,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN30173686,SRR20912004,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677491,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30173694,SRR20912005,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1677488,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN03795200,SRR2095938,2015-03,2015-03-01,2015-03-31,USA,PNUSAE000514,stool,ILLUMINA,Illumina MiSeq,WGS,2015,03,,,,False
SAMN30220376,SRR20993559,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1678329,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30220395,SRR20993599,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1678331,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30964229,SRR21677755,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1708692,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30964271,SRR21677805,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1708712,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30964270,SRR21677809,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1708748,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30964289,SRR21677844,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1708695,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN30242912,SRR21007673,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1679299,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30266183,SRR21017402,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1680358,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30266200,SRR21017890,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1680486,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30266327,SRR21018072,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1680401,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30266318,SRR21018073,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1680387,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30303135,SRR21035081,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1681195,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30303133,SRR21035082,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1681260,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN03952744,SRR2173960,2006-09,2006-08-31,2006-09-30,USA:CA,MOD1-EC4139,missing,ILLUMINA,Illumina MiSeq,WGS,2006,09,,CA,9.0,False
SAMN03952745,SRR2174066,2006-09,2006-08-31,2006-09-30,USA:CA,MOD1-EC4140,missing,ILLUMINA,Illumina MiSeq,WGS,2006,09,,CA,9.0,False
SAMN30372658,SRR21106332,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1682278,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393369,SRR21128850,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1684489,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393335,SRR21128851,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1683038,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393370,SRR21129222,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1684569,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393347,SRR21129230,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1684521,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393338,SRR21129231,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1683050,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393343,SRR21129232,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1683055,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN30393640,SRR21129288,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1684518,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN12603196,SRR10001272,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,790578,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,08,,,,False
SAMN12603195,SRR10002237,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,790461,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,08,,,,False
SAMN30413775,SRR21143251,2022-08,2022-07-31,2022-08-31,United Kingdom: United Kingdom,1683017,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,08,,,,False
SAMN12617209,SRR10010915,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,792634,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,08,,,,False
SAMN12617259,SRR10010921,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,792564,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,08,,,,False
SAMN12617255,SRR10010925,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,791415,human,ILLUMINA,Illumina HiSeq 2500,WGS,2019,08,,,,False
SAMN12628294,SRR10013030,2017-08-02,2017-08-01,2017-08-02,USA:CA,CFSAN077293,cattle manure,ILLUMINA,Illumina MiSeq,WGS,2017,08,02,CA,9.0,False
SAMN12628297,SRR10013032,2017-08-02,2017-08-01,2017-08-02,USA:CA,CFSAN077292,cattle manure,ILLUMINA,Illumina MiSeq,WGS,2017,08,02,CA,9.0,False
