name,date
SAMN17187177,2020-12
SAMN24809778,2021-12
SAMN17203279,2020-12
SAMN17129022,2018-08
SAMN17129052,2019-10
SAMN17129055,2019-10
SAMN17129011,2019-09
SAMN17269165,2020-12
SAMN25045943,2022-01
SAMN17316962,2021-01
SAMN17316964,2021-01
SAMN13658885,2019-12
SAMN13658932,2019-12
SAMN13658929,2019-12
SAMN13673616,2019-12
SAMN13673619,2019-12
SAMN13673644,2019-12
SAMN13696348,2019-12
SAMN13696353,2019-12
SAMN25182216,2022-01
SAMN25182221,2022-01
SAMN13701603,2019-12
SAMN13701621,2019-12
SAMN13701647,2019-12
SAMN25209022,2022-01
SAMN17391138,2020-12
SAMN17497701,2021-01
SAMN17497753,2021-01
SAMN17516769,2019-10
SAMN17516772,2019-12
SAMN17516836,2019-07
SAMN17516796,2019-12
SAMN17516830,2019-12
SAMN17516896,2020-06
SAMN13747962,2019-12
SAMN13748190,2019-12
SAMN25488130,2022-01
SAMN25488191,2022-01
SAMN25558252,2022-01
SAMN17701382,2021-01
SAMN25654185,2022-01
SAMN25686143,2022-01
SAMN25689446,2022-01
SAMN25689449,2022-02
SAMN13874434,2020-01
SAMN17799158,2021-01
SAMN13881454,2020-01
SAMN13892641,2020-01
SAMN13892642,2020-01
SAMN17822871,2021-01
SAMN25867806,2022-02
SAMN13918753,2020-01
SAMN25890473,2022-02
SAMN25890494,2022-02
SAMN25890497,2022-01
SAMN25941578,2022-02
SAMN26101792,2022-02
SAMN13991609,2020-01
SAMN13991655,2020-01
SAMN26234304,2022-02
SAMN26234306,2022-02
SAMN18028241,2021-02
SAMN18028245,2021-02
SAMN17392907,2018-11-05
SAMN17574805,2017-07-16
SAMN17704988,2017-10-31
SAMN14066491,2020-01
SAMN18059581,2021-02
SAMN26419989,2022-02
SAMN26419986,2022-02
SAMN26419987,2022-02
SAMN26419976,2022-02
SAMN14084880,2020-02
SAMN14084877,2020-02
SAMN14084879,2020-02
SAMN18170358,2021-02
SAMN18170359,2021-02
SAMN18230437,2021-03
SAMN26679718,2022-03
SAMN26726814,2022-03
SAMN26797670,2022-03
SAMN26797678,2022-03
SAMN26798184,2022-03
SAMN26797700,2022-03
SAMN18314430,2021-03
SAMN26855467,2022-03
SAMN14258946,2020-02
SAMN14258967,2020-02
SAMN14259017,2020-02
SAMN18387522,2021-03
SAMN26977438,2022-03
SAMN26977439,2022-03
SAMN26977519,2022-03
SAMN27023978,2022-03
SAMN27024000,2022-03
SAMN27182109,2022-03
SAMN27182218,2022-03
SAMN27488919,2022-03
SAMN18588081,2021-03
SAMN18605687,2021-03
SAMN14417518,2020-03
SAMN14417923,2020-03
SAMN18709987,2021-03
SAMN18709997,2021-03
SAMN18751327,2021-04
SAMN18762852,2021-04
SAMN18789440,2021-04
SAMN18789441,2021-04
SAMN18789444,2021-04
SAMN18849618,2021-04
SAMN18987033,2021-04
SAMN18987029,2021-04
SAMN18987041,2021-04
SAMN18987015,2021-04
SAMN14534935,2020-03
SAMN19024869,2021-04
SAMN14544739,2020-03
SAMN19076319,2021-03
SAMN19076317,2021-03
SAMN14544805,2020-03
SAMN14553525,2020-03
SAMN19222228,2021-05
SAMN19243072,2021-05
SAMN14655847,2020-04
SAMN19313972,2021-05
SAMN19319879,2021-05
SAMN19319872,2021-05
SAMN14771350,2020-04
SAMN19658361,2021-05
SAMN19676503,2021-06
SAMN19680857,2021-06
SAMN19680877,2021-06
SAMN19680861,2021-06
SAMN14857953,2020-04
SAMN19763995,2021-06
SAMN19776084,2021-06
SAMN19775500,2021-06
SAMN19781775,2021-06
SAMN19904587,2021-06
SAMN19976121,2019-11-06
SAMN19976120,2019-10-30
SAMN19976065,2018-01-17
SAMN19976109,2019-07-22
SAMN19976107,2019-07-12
SAMN19976063,2018-01-04
SAMN19976079,2019-01-29
SAMN19976071,2018-01-25
SAMN19976070,2018-01-22
SAMN20013946,2021-06
SAMN20054806,2021-06
SAMN20054808,2021-06
SAMN20054824,2021-06
SAMN20054830,2021-06
SAMN20057377,2021-06
SAMN20062881,2021-06
SAMN20062884,2021-06
SAMN15067418,2020-05
SAMN20151339,2021-07
SAMN20151323,2021-07
SAMN20296290,2021-07
SAMN15224916,2020-06
SAMEA8900286,2008-03-21
SAMEA8900476,2008-11-10
SAMEA8900484,2008-12-06
SAMEA8900492,2008-12-15
SAMEA8900498,2009-01-02
SAMEA8899809,2009-02-02
SAMEA8900919,2009-01-06
SAMEA8900935,2009-02-27
SAMEA8900938,2009-03-19
SAMEA8900026,2008-09-26
SAMEA8900056,2009-04-16
SAMEA8900050,2009-03-26
SAMEA8900054,2009-04-04
SAMEA8900530,2009-03-08
SAMEA8900532,2009-03-14
SAMEA8900547,2009-03-31
SAMEA8900553,2009-04-08
SAMEA8900583,2009-05-06
SAMEA8901064,2009-05-08
SAMEA8900597,2009-05-22
SAMEA8900595,2009-05-21
SAMEA8900606,2009-06-09
SAMEA8900206,2009-12-07
SAMEA8899842,2009-09-12
SAMEA8899849,2009-10-16
SAMEA8899847,2009-10-08
SAMEA8899855,2009-12-24
SAMEA8900099,2010-01-28
SAMEA8900953,2009-11-24
SAMEA8900759,2010-05-06
SAMEA8900768,2010-05-17
SAMEA8900769,2010-05-17
SAMEA8901084,2010-05-23
SAMEA8899913,2008-10-28
SAMEA8899911,2008-12-19
SAMEA8900120,2010-08-12
SAMEA8899886,2010-07-03
SAMEA8901042,2010-08-06
SAMEA8899980,2010-11-05
SAMEA8900808,2010-06-30
SAMEA8900838,2010-08-25
SAMEA8900861,2010-10-15
SAMEA8900872,2010-11-28
SAMEA8899892,2010-09-01
SAMEA8899891,2010-08-27
SAMEA8901002,2010-09-27
SAMEA8901012,2010-10-20
SAMEA8901025,2010-12-16
SAMEA8900107,2010-05-24
SAMEA8900067,2009-06-22
SAMEA8899893,2010-09-05
SAMN15233460,2020-06
SAMEA8899881,2010-06-16
SAMEA8901026,2010-12-22
SAMEA8903665,2010-04-24
SAMEA8903666,2010-10-02
SAMEA8903744,2008-06-24
SAMEA8903770,2008-11-10
SAMEA8903776,2008-12-13
SAMN20490106,2021-07
SAMN20490228,2021-07
SAMN15369674,2020-06
SAMN15447928,2020-06
SAMN20551366,2021-05
SAMN20550759,2021-05
SAMN20550580,2021-05
SAMN20550583,2021-05
SAMN20550487,2020-12
SAMN20550813,2021-05
SAMN20550978,2021-02
SAMN20550492,2020-10
SAMN20551428,2021-05
SAMN20551402,2021-04
SAMN20550464,2021-06
SAMN20550673,2021-05
SAMN20550794,2021-05
SAMN20550148,2021-02
SAMN20550493,2021-05
SAMN20550425,2021-07
SAMN20551388,2021-06
SAMN20551355,2020-11
SAMN20550610,2021-07
SAMN20550662,2021-05
SAMN20555454,2021-04
SAMN20603043,2019-10
SAMN20602904,2019-11
SAMN20602989,2019-09
SAMN20602943,2019-11
SAMN20603016,2019-09
SAMN20603113,2019-12
SAMN15484350,2020-06
SAMN15484336,2020-06
SAMN20550397,2021-05
SAMN15508567,2020-07
SAMN20698572,2018-05
SAMN20748613,2017-04
SAMN15569416,2020-07
SAMN15569461,2020-07
SAMN15671230,2020-07
SAMN15750988,2020-07
SAMN15751017,2020-07
SAMN21386966,2021-08
SAMN21386819,2021-08
SAMN21386914,2021-08
SAMN21386938,2021-07
SAMN21396250,2021-08
SAMN15814255,2020-08
SAMN15825361,2020-08
SAMN21462997,2021-09
SAMN15850445,2020-08
SAMN15850444,2020-08
SAMN15850449,2020-08
SAMN21554866,2021-09
SAMN15867335,2020-08
SAMN15888939,2020-08
SAMN21856998,2021-09-08
SAMN21900636,2021-09
SAMN21923799,2021-09
SAMN22020354,2021-09
SAMN16068135,2020-08
SAMN22044345,2021-09
SAMN16112462,2020-09
SAMN16122037,2020-09
SAMN16122035,2020-09
SAMN16127912,2020-09
SAMN22329344,2021-10
SAMN22329932,2021-10
SAMN22329927,2021-10
SAMN16408208,2020-09
SAMN22562148,2021-10
SAMN16422588,2020-10
SAMN16422605,2020-10
SAMN22562131,2021-10
SAMN22562161,2021-10
SAMN22562184,2021-10
SAMN22562171,2021-10
SAMN22562182,2021-10
SAMN16452413,2020-10
SAMN16451142,2020-10
SAMN22894244,2021-08-11
SAMN16570729,2020-10
SAMN16596976,2020-10
SAMN23135598,2021-10
SAMN16618889,2020-10
SAMN16621723,2020-10
SAMN23284049,2021-11
SAMN16705166,2020-10
SAMN16710314,2020-10
SAMN16793777,2020-11
SAMN16865096,2020-11
SAMN16930273,2020-11
SAMN16930288,2020-11
SAMN17079208,2020-12
SAMN17079207,2020-12
SAMN17124992,2020-12
SAMEA8900289,2008-03-24
SAMEA8900300,2008-04-01
SAMEA8900142,2008-03-30
SAMEA8900892,2008-05-14
SAMEA8899748,2007-12-31
SAMEA8899754,2008-02-16
SAMEA8901048,2008-03-14
SAMEA8900005,2008-05-07
SAMEA8900512,2009-01-31
SAMEA8900324,2008-04-11
SAMEA8900329,2008-04-15
SAMEA8900367,2008-05-13
SAMEA8900377,2008-05-24
SAMEA8900464,2008-10-15
SAMEA8900469,2008-10-26
SAMEA8900470,2008-10-29
SAMEA8900471,2008-10-31
SAMEA8899788,2008-09-23
SAMEA8899791,2008-09-26
SAMEA8899792,2008-09-27
SAMEA8899796,2008-10-25
SAMEA8899799,2008-12-18
SAMEA8899803,2008-12-25
SAMEA8899808,2009-01-18
SAMEA8900929,2009-02-14
SAMEA8900027,2008-08-25
SAMEA8900025,2008-09-10
SAMEA8900051,2009-03-30
SAMEA8900065,2009-06-15
SAMEA8900072,2009-06-16
SAMEA8899960,2008-01-25
SAMEA8899972,2009-10-12
SAMEA8900533,2009-03-17
SAMEA8900541,2009-03-28
SAMEA8900540,2009-03-28
SAMEA8900549,2009-04-04
SAMEA8900560,2009-04-12
SAMEA8900563,2009-04-16
SAMEA8900567,2009-04-20
SAMEA8900581,2009-05-04
SAMEA8900576,2009-04-25
SAMEA8901065,2009-05-08
SAMEA8900586,2009-05-12
SAMEA8900620,2009-07-01
SAMEA8900633,2009-08-07
SAMEA8901074,2009-12-19
SAMEA8900195,2009-08-14
SAMEA8899821,2009-04-23
SAMEA8899830,2009-06-27
SAMEA8899841,2009-09-10
SAMEA8899854,2009-12-22
SAMEA8899856,2009-12-27
SAMEA8900066,2009-06-29
SAMEA8900945,2009-11-05
SAMEA8900946,2009-09-30
SAMEA8900955,2009-12-02
SAMEA8900954,2009-12-21
SAMEA8900711,2010-01-15
SAMEA8900713,2010-01-20
SAMEA8900715,2010-02-04
SAMEA8900724,2010-04-02
SAMEA8901080,2010-04-19
SAMEA8900745,2010-04-23
SAMEA8900780,2010-05-28
SAMEA8900213,2010-04-03
SAMEA8900202,2010-01-11
SAMEA8899931,2009-12-15
SAMEA8899930,2009-10-24
SAMEA8899932,2009-11-17
SAMEA8900113,2010-05-17
SAMEA8900092,2010-02-16
SAMEA8899872,2010-05-06
SAMEA8899885,2010-06-25
SAMEA8900996,2010-06-30
SAMEA8901004,2010-07-30
SAMEA8900802,2010-06-24
SAMEA8900805,2010-06-25
SAMEA8900823,2010-07-19
SAMEA8900824,2010-07-21
SAMEA8901029,2011-01-26
SAMEA8900032,2008-10-27
SAMEA8903675,2009-01-26
SAMEA8903682,2008-02-15
SAMEA8903701,2009-06-03
SAMEA8903705,2009-12-21
SAMEA8903718,2010-09-16
SAMEA8903722,2008-06-28
SAMEA8903750,2008-07-08
SAMEA8903771,2008-11-14
SAMEA8903805,2010-01-17
SAMEA8903859,2010-11-01
SAMEA8903862,2010-12-08
SAMN17153528,2020-12
SAMN17168484,2020-12
SAMN17187176,2020-12
SAMN17129040,2018-09
SAMN17128989,2018-11
SAMN17265005,2020-12
SAMN17265083,2020-12
SAMN17265089,2020-12
SAMN17265084,2020-12
SAMN22605409,2021-10
SAMN23309738,2021-11
SAMN23341738,2021-11
SAMN23412680,2021-11
SAMN23441089,2021-11
SAMN23441103,2021-11
SAMN12610389,2019-08
SAMN23457693,2021-10
SAMN23457701,2021-10
SAMN17516765,2019-11
SAMN17516820,2019-04
SAMN17516803,2020-12
SAMN17516805,2020-09
SAMN17516785,2019-11
SAMN17516780,2019-08
SAMN17516825,2020-12
SAMN17516831,2020-08
SAMN17516900,2020-08
SAMN12621695,2019-08
SAMN12628535,2019-08
SAMN23637419,2021-11
SAMN23637433,2021-11
SAMN23706802,2021-11
SAMN17715055,2021-01
SAMN17715063,2021-01
SAMN17771913,2021-01
SAMN24198975,2021-12
SAMN24251655,2021-12
SAMN18028225,2021-02
SAMN18028244,2021-02
SAMN18028243,2021-02
SAMN17574774,2018-05-15
SAMN18039452,2021-02
SAMN18039456,2021-02
SAMN18059578,2021-02
SAMN24337833,2021-02-01
SAMN24337827,2020-12-16
SAMN24337826,2018-03-22
SAMN24337824,2021-04-22
SAMN24337821,2019-01-06
SAMN24337817,2020-01-25
SAMN24337816,2020-08-29
SAMN24337814,2018-08-28
SAMN24337811,2018-07-08
SAMN24337868,2019-09-21
SAMN24337864,2021-03-12
SAMN24337853,2017-05-14
SAMN24337852,2020-11-26
SAMN24337846,2021-01-13
SAMN24337845,2019-09-16
SAMN24337788,2020-10-02
SAMN24337805,2020-10-01
SAMN24337802,2018-01-28
SAMN24337784,2020-12-17
SAMN24337801,2020-12-29
SAMN24337800,2019-04-07
SAMN24337798,2020-05-15
SAMN24337891,2020-03-17
SAMN24337889,2021-02-24
SAMN24337886,2020-05-08
SAMN24337885,2021-03-30
SAMN24337792,2021-02-13
SAMN24337783,2021-02-13
SAMN24369534,2021-12
SAMN24387245,2021-12
SAMN24579074,2021-12
SAMN24579069,2021-12
SAMN12881699,2019-09
SAMN12881714,2019-09
SAMN12881833,2019-09
SAMN24694332,2021-12
SAMN12909653,2019-09
SAMN12909702,2019-09
SAMN12924218,2019-09
SAMN18230552,2021-02
SAMN24848250,2022-01
SAMN24848251,2022-01
SAMN18314415,2021-03
SAMN25045950,2022-01
SAMN13032742,2019-10
SAMN13059419,2019-10
SAMN13059418,2019-10
SAMN13059406,2019-10
SAMN13064162,2019-10
SAMN13065247,2019-10
SAMN18387520,2021-03
SAMN25488170,2022-01
SAMN25488163,2022-01
SAMN13134323,2019-10
SAMN13134334,2019-09
SAMN25558253,2022-01
SAMN18475340,2021-03
SAMN18475342,2021-03
SAMN18511387,2021-03
SAMN18511383,2021-03
SAMN13172483,2019-10
SAMN25654163,2022-01
SAMN25654187,2022-01
SAMN25686147,2022-01
SAMN18528225,2021-03
SAMN18528245,2021-03
SAMN13208410,2019-10
SAMN13208468,2019-10
SAMN25689435,2022-02
SAMN25689448,2022-02
SAMN25689452,2022-02
SAMN25867817,2022-02
SAMN25867821,2022-02
SAMN13253820,2019-10
SAMN13253815,2019-10
SAMN13253825,2019-10
SAMN13253823,2019-10
SAMN25890478,2022-02
SAMN25890492,2022-02
SAMN25890500,2022-02
SAMN13265366,2019-11
SAMN18709980,2021-03
SAMN18709977,2021-03
SAMN25941537,2022-02
SAMN13268928,2015-04
SAMN13268911,2015-07
SAMN13293190,2019-11
SAMN13293181,2019-11
SAMN18763743,2021-04
SAMN18763729,2021-04
SAMN18763731,2021-04
SAMN18763733,2021-04
SAMN18791210,2021-04
SAMN26199620,2022-02
SAMN26234490,2022-02
SAMN26234308,2022-02
SAMN13378969,2019-11
SAMN13378980,2019-11
SAMN13380430,2019-11
SAMN26285647,2022-02
SAMN26419936,2022-02
SAMN26419982,2022-02
SAMN13429262,2019-11
SAMN13429275,2019-11
SAMN13429285,2019-11
SAMN13440796,2019-11
SAMN13440797,2019-11
SAMN19076320,2021-03
SAMN19081971,2021-04
SAMN19081964,2021-04
SAMN03378127,2015-01
SAMN13501132,2019-11
SAMN13501143,2019-11
SAMN13501695,2019-11
SAMN13501878,2019-11
SAMN26509207,2022-03
SAMN13508298,2019-11
SAMN13564825,2019-12
SAMN26679918,2022-03
SAMN19243061,2021-05
SAMN13577947,2019-12
SAMN13577986,2019-12
SAMN13578017,2019-12
SAMN26797679,2022-03
SAMN19313979,2021-05
SAMN19313968,2021-05
SAMN26855447,2022-03
SAMN26855368,2022-03
SAMN26855461,2022-03
SAMN19469068,2021-05
SAMN27023996,2022-03
SAMN27024001,2022-03
SAMN27024008,2022-03
SAMN27278876,2022-03
SAMN27278867,2022-03
SAMN13810257,2019-12
SAMN27488918,2022-04
SAMN27589146,2022-04
SAMN27589161,2022-04
SAMN13892636,2020-01
SAMN13892621,2020-01
SAMN27642626,2022-04
SAMN27642332,2022-04
SAMN13918741,2020-01
SAMN13918762,2020-01
SAMN27740529,2022-04
SAMN19904588,2021-06
SAMN13977046,2020-01
SAMN19976066,2018-01-15
SAMN19976119,2019-11-04
SAMN19976117,2019-10-03
SAMN19976116,2019-09-30
SAMN19976097,2019-05-30
SAMN19976093,2019-05-13
SAMN19976062,2018-01-01
SAMN19976077,2019-01-21
SAMN19976060,2017-12-27
SAMN13991620,2020-01
SAMN20057376,2021-06
SAMN20062874,2021-06
SAMN20062901,2021-06
SAMN14066388,2020-01
SAMN20151328,2021-06
SAMN14096886,2020-02
SAMN14120842,2020-02
SAMN14120845,2020-02
SAMN27992953,2022-04
SAMN27992946,2022-04
SAMN27992943,2022-04
SAMN27992939,2022-04
SAMN28014571,2022-04
SAMN28014558,2022-04
SAMN28017524,2022-04
SAMN28017528,2022-04
SAMN28017539,2022-04
SAMN28093658,2022-04
SAMN28093657,2022-04
SAMN28093613,2022-04
SAMN28102774,2022-04
SAMN28156136,2022-05
SAMN28156130,2022-05
SAMN28194723,2022-05
SAMN14247708,2020-02
SAMN14258976,2020-02
SAMN14258959,2020-02
SAMN28553422,2022-05
SAMN28566430,2022-05
SAMN28566423,2022-05
SAMN28566419,2022-05
SAMN28577707,2022-05
SAMN28577673,2022-05
SAMN28577671,2022-05
SAMN20490080,2021-07
SAMN20490133,2021-07
SAMN20490221,2021-07
SAMN20490085,2021-07
SAMN28662185,2022-05
SAMN28662192,2022-05
SAMN28685956,2022-05
SAMN14417655,2020-02
SAMN14417756,2020-03
SAMN14417872,2020-02
SAMN20665841,2018-11
SAMN20665777,2019-02
SAMN20678781,2021-07
SAMN20698402,2019-04
SAMN20698865,2021-07
SAMN20700341,2017-12
SAMN14479750,2020-03
SAMN28815150,2022-05
SAMN28815156,2022-05
SAMN28815092,2022-05
SAMN20797306,2021-07
SAMN28861564,2022-05
SAMN20849367,2021-08
SAMN21900572,2021-09
SAMN21976013,2021-09
SAMN22962682,2021-10
SAMN23010510,2021-10
SAMN23707713,2021-11
SAMN26199617,2022-02
SAMN26419942,2022-02
SAMN29096726,2022-06
SAMN29096721,2022-06
SAMN27589189,2022-04
SAMN29151360,2022-06
SAMN21386955,2021-08
SAMN21386822,2021-08
SAMN21386871,2021-08
SAMN21386928,2021-08
SAMN21386863,2021-08
SAMN21386939,2021-08
SAMN21386895,2021-08
SAMN21386713,2021-08
SAMN28685950,2022-05
SAMN29203240,2022-06
SAMN29420792,2022-06
SAMN23135605,2021-11
SAMN23135609,2021-11
SAMN29251710,2022-06
SAMN26419940,2022-02
SAMN26419990,2022-02
SAMN30953212,2022-09
SAMN21856999,2021-09-09
SAMN21856997,2021-09-08
SAMN21857000,2021-09-13
SAMN29358460,2022-06
SAMN29358471,2022-06
SAMN29378507,2022-06
SAMN21900610,2021-09
SAMN21976008,2021-09
SAMN29420778,2022-06
SAMN29420790,2022-06
SAMN29420791,2022-06
SAMN29420794,2022-06
SAMN26285650,2022-02
SAMN26285652,2022-02
SAMN29474225,2022-06
SAMN22020350,2021-09
SAMN22021212,2021-09
SAMN29493115,2022-06
SAMN22065587,2021-09
SAMN29542735,2022-06
SAMN29542759,2022-06
SAMN22183856,2021-09
SAMN22214605,2021-09
SAMN27740091,2022-04
SAMN27740530,2022-04
SAMN29603399,2022-07
SAMN29603713,2022-07
SAMN29604652,2022-06
SAMN29604649,2022-06
SAMN29604667,2022-06
SAMN22562136,2021-10
SAMN22562170,2021-10
SAMN27992972,2022-04
SAMN28014553,2022-04
SAMN28017517,2022-04
SAMN28093656,2022-04
SAMN29756226,2022-07
SAMN29756190,2022-07
SAMN29756228,2022-07
SAMN29768481,2022-07
SAMN28194725,2022-05
SAMN22935783,2021-10
SAMN22962674,2021-10
SAMN29877618,2022-07
SAMN29877616,2022-07
SAMN23134803,2021-11
SAMN23135582,2021-11
SAMN28553406,2022-05
SAMN28577615,2022-05
SAMN28577629,2022-05
SAMN28577634,2022-05
SAMN28577666,2022-05
SAMN28577701,2022-05
SAMN23284048,2021-11
SAMN23284044,2021-10
SAMN06006192,2016-05
SAMN29982374,2021-09-28
SAMN29982373,2021-08-20
SAMN29982372,2021-07-13
SAMN29982394,2021-12-14
SAMN29982390,2021-12-06
SAMN29982389,2021-12-06
SAMN29982388,2021-12-03
SAMN29982384,2021-11-30
SAMN29982383,2021-11-28
SAMN29982382,2021-11-27
SAMN23309733,2021-11
SAMN30000469,2022-07
SAMN30027734,2022-07
SAMN30027755,2022-07
SAMN28662187,2022-05
SAMN28701897,2022-05
SAMN30077615,2020-09-01
SAMN30077579,2021-09-06
SAMN23412676,2021-11
SAMN23412677,2021-11
SAMN23412681,2021-11
SAMN29474242,2022-06
SAMN23441098,2021-11
SAMN23441111,2021-11
SAMN23481440,2021-11
SAMN23569578,2021-11
SAMN23570334,2021-11
SAMN23571010,2021-11
SAMN23571009,2021-11
SAMN29542932,2022-06
SAMN30242943,2022-08
SAMN30303136,2022-08
SAMN24104966,2021-12
SAMN30393145,2022-08
SAMN30393837,2022-08
SAMN24198956,2021-12
SAMN30393824,2022-08
SAMN30393173,2022-08
SAMN24251645,2021-12
SAMN24251637,2021-12
SAMN29603726,2022-07
SAMN24694329,2021-12
SAMN24694327,2021-12
SAMN30480544,2022-08
SAMN24809993,2021-12
SAMN29782914,2022-07
SAMN29782925,2022-07
SAMN25006663,2021-06-18
SAMN29851629,2022-07
SAMN29851866,2022-07
SAMN29851861,2022-07
SAMN25122687,2022-01
SAMN25143348,2021-12
SAMN30633113,2022-08
SAMN30649726,2022-08
SAMN25337420,2022-01
SAMN25488192,2022-01
SAMN25689441,2022-02
SAMN29982417,2022-01-21
SAMN29982408,2022-01-02
SAMN29982402,2021-12-19
SAMN29982400,2021-12-18
SAMN29982399,2021-12-16
SAMN29982371,2021-07-13
SAMN29982395,2021-12-14
SAMN29982387,2021-12-05
SAMN29982385,2021-12-01
SAMN30000493,2022-07
SAMN30000637,2022-07
SAMN30728104,2022-08
SAMN30728305,2022-09
SAMN25654164,2022-01
SAMN25686128,2022-01
SAMN25686129,2022-01
SAMN30077611,2021-11-24
SAMN30077605,2021-10-27
SAMN30077598,2021-04-20
SAMN30077592,2020-12-30
SAMN30077588,2020-10-13
SAMN25689436,2022-02
SAMN30900028,2022-09
SAMN30911366,2022-09
SAMN30168097,2022-07
SAMN30393848,2022-08
SAMN30393630,2022-08
SAMN30414800,2022-08
SAMN30414799,2022-08
SAMN30413776,2022-08
SAMN30413786,2022-08
SAMN30480901,2022-08
SAMN12658585,2019-08
SAMN12658588,2019-08
SAMN12670431,2019-08
SAMN12670442,2019-08
SAMN12909680,2019-09
SAMN12717725,2019-08
SAMN12717786,2019-08
SAMN12717903,2019-08
SAMN14479747,2020-03
SAMN17269172,2020-12
SAMN30649828,2022-08
SAMN30661261,2022-08
SAMN18912322,2021-04
SAMN18912310,2021-04
SAMN12775135,2019-09
SAMN12775171,2019-09
SAMN12775169,2019-09
SAMN12775374,2019-09
SAMN30716908,2022-08
SAMN30728105,2022-09
SAMN30789481,2022-09
SAMN30811759,2022-08
SAMN24119010,2021-12
SAMN26366630,2022-02
SAMN26631381,2022-03
SAMN12868761,2019-09
SAMN12868767,2019-09
SAMN25160077,2022-01
SAMN25182236,2022-01
SAMN25182229,2022-01
SAMN25182235,2022-01
SAMN30858579,2022-09
SAMN25209005,2022-01
SAMN25209051,2022-01
SAMN25209028,2022-01
SAMN12881697,2019-09
SAMN12881731,2019-09
SAMN12881799,2019-09
SAMN12881793,2019-09
SAMN30914787,2022-09
SAMN30914780,2022-09
SAMN30914814,2022-09
SAMN30914846,2022-09
SAMN30077595,2021-02-25
SAMN30077587,2020-09-08
SAMN30077583,2020-03-11
SAMN30077574,2021-07-28
SAMN30911369,2022-09
SAMN30911368,2022-09
SAMN30964273,2022-09
SAMN13032730,2019-10
SAMN13032741,2019-10
SAMN31288997,2022-10
SAMN31289006,2022-10
SAMN31141335,2022-09
SAMN31208963,2022-09
SAMN31140769,2022-09
SAMN31258156,2022-10
SAMN31095988,2022-09
SAMN31186867,2022-09
SAMN31131706,2022-09
SAMN31096055,2022-09
SAMN13050731,2019-10
SAMN31096054,2022-09
SAMN13059413,2019-10
SAMN13059410,2019-10
SAMN13059412,2019-10
SAMN31390605,2022-10
SAMN13134330,2019-10
SAMN13149330,2019-10
SAMN31419958,2022-10
SAMN31419992,2022-10
SAMN13208408,2019-10
SAMN13208467,2019-10
SAMN13253821,2019-10
SAMN13265367,2019-11
SAMN13268927,2015-04
SAMN13268909,2015-07
SAMN13268867,2015-04
SAMN13268865,2015-04
SAMN31525881,2022-10
SAMN13293246,2019-11
SAMN13293258,2019-11
SAMN13293278,2019-11
SAMN31576914,2022-10
SAMN31576910,2022-10
SAMN31592371,2022-10
SAMN31592377,2022-10
SAMN31592392,2022-10
SAMN31592388,2022-10
SAMN31275235,2022-10
SAMN31288994,2022-10
SAMN31186961,2022-09
SAMN31289024,2022-10
SAMN31289039,2022-10
SAMN31220941,2022-10
SAMN31141255,2022-09
SAMN31023365,2022-09
SAMN31110797,2022-09
SAMN31096059,2022-09
SAMN31023527,2022-09
SAMN31611926,2022-10
SAMN31611938,2022-10
SAMN31611972,2022-10
SAMN31390566,2022-10
SAMN31697122,2022-11
SAMN31707306,2022-11
SAMN31707330,2022-11
SAMN13380428,2019-11
SAMN13385572,2019-11
SAMN13429293,2019-11
SAMN31419991,2022-10
SAMN31775014,2022-11
SAMN31789514,2022-11
SAMN31789538,2022-11
SAMN31805383,2022-11
SAMN13501129,2019-11
SAMN13501156,2019-11
SAMN31521623,2022-10
SAMN31865239,2022-11
SAMN31885772,2022-11
SAMN31560759,2022-10
SAMN31560761,2022-10
SAMN31896483,2022-11
SAMN31896452,2022-11
SAMN31896495,2022-11
SAMN31896458,2022-11
SAMN31896422,2022-11
SAMN32474167,2022-12
SAMN32519935,2022-12
SAMN32544086,2022-12
SAMN32544095,2022-12
SAMN31611966,2022-10
SAMN31975416,2022-11
SAMN32603056,2022-12
SAMN32603055,2022-12
SAMN32603057,2022-12
SAMN32603157,2022-12
SAMN32629188,2022-12
SAMN32032123,2022-11
SAMN32679277,2023-01
SAMN32679282,2023-01
SAMN32679299,2023-01
SAMN32731511,2023-01
SAMN32756187,2023-01
SAMN32756238,2023-01
SAMN32132020,2022-12
SAMN32132019,2022-11
SAMN32132036,2022-11
SAMN31707312,2022-11
SAMN31707358,2022-11
SAMN31743129,2022-11
SAMN31789259,2022-11
SAMN31789288,2022-11
SAMN31789242,2022-11
SAMN32298734,2022-12
SAMN31805323,2022-11
SAMN31805379,2022-11
SAMN31805380,2022-11
SAMN32868259,2023-01
SAMN32868263,2023-01
SAMN32868266,2023-01
SAMN32868270,2023-01
SAMN31881550,2022-11
SAMN32410459,2022-12
SAMN32544002,2022-12
SAMN32544000,2022-12
SAMN32544087,2022-12
SAMN32603058,2022-12
SAMN32629196,2022-12
SAMN31948480,2022-11
SAMN31948484,2022-11
SAMN32008707,2022-11
SAMN32025466,2022-11
SAMN32025482,2022-11
SAMN32679287,2023-01
SAMN32679300,2023-01
SAMN32132012,2022-12
SAMN32756253,2023-01
SAMN32154153,2022-11
SAMN32154159,2022-12
SAMN32251732,2022-12
SAMN32277575,2022-12
SAMN32277623,2022-12
SAMN32800138,2023-01
SAMN32298727,2022-12
SAMN32298747,2022-12
