sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN04262799,SRR2914704,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262806,SRR2914711,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262810,SRR2914715,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262811,SRR2914716,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262814,SRR2914719,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262822,SRR2914727,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262825,SRR2914730,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262833,SRR2914738,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262835,SRR2914740,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262838,SRR2914743,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262841,SRR2914746,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262846,SRR2914751,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262852,SRR2914757,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262855,SRR2914760,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262857,SRR2914762,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262859,SRR2914764,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262860,SRR2914765,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262862,SRR2914767,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262869,SRR2914774,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262870,SRR2914775,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262871,SRR2914776,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262874,SRR2914779,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262875,SRR2914780,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262879,SRR2914784,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262880,SRR2914785,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262883,SRR2914788,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262886,SRR2914791,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262887,SRR2914792,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262888,SRR2914793,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262891,SRR2914796,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262892,SRR2914797,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262894,SRR2914799,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262895,SRR2914800,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262897,SRR2914802,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262899,SRR2914804,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262900,SRR2914805,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262901,SRR2914806,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262902,SRR2914807,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262914,SRR2914819,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262915,SRR2914820,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262917,SRR2914822,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262919,SRR2914824,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262924,SRR2914829,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262928,SRR2914833,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262929,SRR2914834,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262932,SRR2914837,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262936,SRR2914841,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262937,SRR2914842,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262938,SRR2914843,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262947,SRR2914852,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262948,SRR2914853,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262954,SRR2914859,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262959,SRR2914864,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262971,SRR2914876,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262986,SRR2914891,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262990,SRR2914895,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262992,SRR2914897,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262995,SRR2914900,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262996,SRR2914901,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262997,SRR2914902,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263000,SRR2914905,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263005,SRR2914910,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263009,SRR2914914,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263013,SRR2914918,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263378,SRR2915283,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263380,SRR2915285,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263382,SRR2915287,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263384,SRR2915289,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263392,SRR2915297,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263393,SRR2915298,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263394,SRR2915299,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263399,SRR2915304,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263400,SRR2915305,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04308684,SRR2984544,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Murine macrophages (RAW 246.7) in RPMI media,ILLUMINA,Illumina MiSeq,WGS,2013,06,,,,False
SAMN04273146,SRR2960804,2010-08-08,2010-08-07,2010-08-08,USA:CO,CFSAN041120,romaine lettuce,ILLUMINA,Illumina MiSeq,WGS,2010,08,08,CO,8.0,False
SAMN07488861,SRR5927218,2001-02-06,2001-02-06,2001-02-06,USA: Minnesota,F498,feces,ILLUMINA,Illumina MiSeq,WGS,2001,02,06,IL,5.0,False
SAMN04293295,SRR2970151,2014-01-13,2014-01-13,2014-01-13,USA:TX,FSIS 210069833,animal-cattle-beef cow,ILLUMINA,NextSeq 500,WGS,2014,01,13,TX,6.0,False
SAMN04293340,SRR2970195,2014-12-08,2014-12-08,2014-12-08,USA:NC,FSIS 210128132,animal-swine-sow,ILLUMINA,NextSeq 500,WGS,2014,12,08,NC,4.0,False
SAMN04293360,SRR2970215,2014-09-22,2014-09-21,2014-09-22,USA:MN,FSIS 210114909,animal-cattle-heifer,ILLUMINA,NextSeq 500,WGS,2014,09,22,MN,5.0,False
SAMN04293406,SRR2970261,2014-10-10,2014-10-09,2014-10-10,USA:VA,FSIS 210118309,Animal-Swine-Sow1,ILLUMINA,NextSeq 500,WGS,2014,10,10,VA,3.0,False
SAMN04308696,SRR2984612,2013-06,2013-05-31,2013-06-30,Portugal: Oeiras,K12 BW 2952,Rich media with ampicilin and streptomycin,ILLUMINA,Illumina MiSeq,WGS,2013,06,,,,False
SAMN07676189,SRR6106472,2012-04-27,2012-04-26,2012-04-27,USA,,Missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,04,27,,,False
SAMN07679119,SRR6106854,2012-06-28,2012-06-27,2012-06-28,USA,missing,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,06,28,,,False
SAMN07679140,SRR6107079,2012-07-12,2012-07-11,2012-07-12,USA,missing,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,07,12,,,False
SAMN07677499,SRR6111487,2012-11-16,2012-11-16,2012-11-16,USA,24_CN-17_B43_M2_C4_P2,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,16,,,False
SAMN07677359,SRR6111950,2012-11-15,2012-11-15,2012-11-15,USA,122_CN-18_B10_M2_C4_P2,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,15,,,False
SAMN08462640,SRR6669333,2016-06-28,2016-06-27,2016-06-28,China: ShangHai,nano-ZnO.Chl1,,ILLUMINA,Illumina HiSeq 4000,WGS,2016,06,28,,,False
SAMN08611194,SRR6793386,1980-04-17,1980-04-16,1980-04-17,USA:CO,MOD1-EC5619,feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS,1980,04,17,CO,8.0,False
SAMN04357524,SRR3050873,2009-03-26,2009-03-26,2009-03-26,United Kingdom: Oxford,HICF43,blood,ILLUMINA,Illumina HiSeq 2500,WGS,2009,03,26,,,False
SAMN04357559,SRR3050908,2009-12-18,2009-12-18,2009-12-18,United Kingdom: Oxford,HICF105,blood,ILLUMINA,Illumina HiSeq 2500,WGS,2009,12,18,,,False
SAMN09266930,SRR7221237,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,444441,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09457772,SRR7367432,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373814,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09458578,SRR7367556,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,529830,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09460043,SRR7371290,2017-02-13,2017-02-13,2017-02-13,Singapore,1050-ESBL,rectal swab,ILLUMINA,Illumina HiSeq 4000,WGS,2017,02,13,,,False
SAMN09460080,SRR7371296,2017-02-18,2017-02-18,2017-02-18,Singapore,2060-ESBL,stool,ILLUMINA,Illumina HiSeq 4000,WGS,2017,02,18,,,False
SAMN32414735,SRR22895591,2016-12-01,2016-12-01,2016-12-01,Germany,Coli,feces,ILLUMINA,NextSeq 2000,WGS,2016,12,01,,,False
SAMN32422056,SRR22902415,2022-12-09,2022-12-09,2022-12-09,USA:NM,22NM12GT02-EC,missing,ILLUMINA,Illumina MiSeq,WGS,2022,12,09,NM,6.0,False
SAMN32800129,SRR23126599,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1822149,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN04429914,SRR3136877,2014-12-17,2014-12-17,2014-12-17,USA:CA,CFSAN045209,brussel sprout,ILLUMINA,Illumina MiSeq,WGS,2014,12,17,CA,9.0,False
SAMN04396042,SRR3160314,2014-05-27,2014-05-26,2014-05-27,USA:CA,FSIS 210093098,animal-cattle-steer,ILLUMINA,NextSeq 500,WGS,2014,05,27,CA,9.0,False
SAMN04396053,SRR3160324,2014-10-20,2014-10-19,2014-10-20,USA:MD,FSIS 210119431,animal-cattle-beef cow,ILLUMINA,NextSeq 500,WGS,2014,10,20,MD,3.0,False
SAMN04567828,SRR3240971,2014-03,2014-03-01,2014-03-31,United Kingdom: South of England,101270,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,03,,,,False
SAMN04578899,SRR3290738,2014-09,2014-08-31,2014-09-30,USA,2014EL-1305W1,,ILLUMINA,Illumina HiSeq 2500,WGS,2014,09,,,,False
SAMN04577991,SRR3305239,2012-12-11,2012-12-11,2012-12-11,China:Beijing,BW25993,,ILLUMINA,Illumina HiSeq 2000,WGS,2012,12,11,,,False
SAMN04577992,SRR3305240,2012-12-12,2012-12-12,2012-12-12,China:Beijing,BW25993,,ILLUMINA,Illumina HiSeq 2000,WGS,2012,12,12,,,False
SAMN04631769,SRR3371711,2013-06,2013-05-31,2013-06-30,USA:Boston,MC4100,Laboratory,ILLUMINA,Illumina HiSeq 2000,WGS,2013,06,,MA,1.0,False
SAMN04631770,SRR3371714,2013-06,2013-05-31,2013-06-30,USA:Boston,MC4100,Laboratory,ILLUMINA,Illumina HiSeq 2000,WGS,2013,06,,MA,1.0,False
SAMN04262922,SRR2914827,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262944,SRR2914849,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262945,SRR2914850,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262958,SRR2914863,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04262972,SRR2914877,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263002,SRR2914907,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263048,SRR2914953,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263050,SRR2914955,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263085,SRR2914990,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263137,SRR2915042,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263140,SRR2915045,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263141,SRR2915046,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263146,SRR2915051,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263162,SRR2915067,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263178,SRR2915083,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263179,SRR2915084,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263181,SRR2915086,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263183,SRR2915088,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263186,SRR2915091,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263264,SRR2915169,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263269,SRR2915174,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263281,SRR2915186,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263284,SRR2915189,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263286,SRR2915191,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263295,SRR2915200,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263299,SRR2915204,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263300,SRR2915205,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263303,SRR2915208,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263305,SRR2915210,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263317,SRR2915222,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
